@relation transactions-weka.filters.unsupervised.attribute.StringToNominal-Rlast-weka.filters.unsupervised.attribute.StringToNominal-R6-weka.filters.unsupervised.attribute.StringToNominal-R5

@attribute account_id numeric
@attribute days numeric
@attribute amount numeric
@attribute balance numeric
@attribute k_symbol {'INTEREST CREDITED','HOUSEHOLD PAYMENT','PAYMENT FOR STATEMENT','LOAN PAYMENT','OLD AGE PENSION',INSURRANCE,'SANCTION INTEREST IF NEG BAL'}
@attribute operation {'OTHER','REMITTED TO ANOTHER BANK','CASH WITHDRAWAL','FROM ANOTHER BANK'}
@attribute type {'CREDIT','WITHDRAWAL'}

@data
3372,14,9838,56195.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1584,0,72.400002,17778.5,'INTEREST CREDITED','OTHER','CREDIT'
2453,0,96.800003,23790.300781,'INTEREST CREDITED','OTHER','CREDIT'
2453,0,98.099998,24354.099609,'INTEREST CREDITED','OTHER','CREDIT'
2453,6,2190,20628.300781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
23,5,5807,50828.300781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
660,31,108,31129.800781,'INTEREST CREDITED','OTHER','CREDIT'
893,0,292.100006,69944.296875,'INTEREST CREDITED','OTHER','CREDIT'
3254,0,124.199997,29238.900391,'INTEREST CREDITED','OTHER','CREDIT'
1193,8,7334,42314,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
53,10,4277,23238.400391,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
987,0,208.199997,49538.5,'INTEREST CREDITED','OTHER','CREDIT'
2747,0,126.900002,28656,'INTEREST CREDITED','OTHER','CREDIT'
2747,14,3826,15162.200195,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2747,0,66.900002,14317.700195,'INTEREST CREDITED','OTHER','CREDIT'
1940,0,74,18142.300781,'INTEREST CREDITED','OTHER','CREDIT'
1940,24,14.6,14489.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1940,23,14.6,17908.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
878,6,3943,39746.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
110,6,3050,46695.101563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
91,31,14.6,42400.398438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
7795,19,14.6,36865.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2524,16,14.6,23792.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2524,16,14.6,18606.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
251,17,14.6,33673.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
744,0,101.099998,25801.099609,'INTEREST CREDITED','OTHER','CREDIT'
5072,15,14.6,43261.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2901,26,14.6,28886,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
849,30,14.6,12827.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
796,0,157,21874.199219,'INTEREST CREDITED','OTHER','CREDIT'
5546,0,63.099998,11492.900391,'INTEREST CREDITED','OTHER','CREDIT'
2932,0,207.899994,56056.199219,'INTEREST CREDITED','OTHER','CREDIT'
429,25,14.6,44255.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1505,0,2.5,-1894.5,'SANCTION INTEREST IF NEG BAL','CASH WITHDRAWAL','WITHDRAWAL'
117,3,2329,21751.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
4424,0,223.899994,50623.199219,'INTEREST CREDITED','OTHER','CREDIT'
9833,20,14.6,21643.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
4427,23,14.6,8801,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3478,24,14.6,30085,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3478,6,4906,27208.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3712,3,2499,17940.599609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
