@relation transactions-weka.filters.unsupervised.attribute.StringToNominal-Rlast-weka.filters.unsupervised.attribute.StringToNominal-R6-weka.filters.unsupervised.attribute.StringToNominal-R5

@attribute account_id numeric
@attribute days numeric
@attribute amount numeric
@attribute balance numeric
@attribute k_symbol {'INTEREST CREDITED','HOUSEHOLD PAYMENT','PAYMENT FOR STATEMENT','LOAN PAYMENT','OLD AGE PENSION',INSURRANCE,'SANCTION INTEREST IF NEG BAL'}
@attribute operation {'OTHER','REMITTED TO ANOTHER BANK','CASH WITHDRAWAL','FROM ANOTHER BANK'}
@attribute type {'CREDIT','WITHDRAWAL'}

@data
1584,30,14.6,25231.099609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2713,17,14.6,22541.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2713,13,6422,38835.699219,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2453,6,2190,15584.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2062,21,14.6,51546.101563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2062,10,107,46710.601563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3939,0,109,18763.599609,'INTEREST CREDITED','OTHER','CREDIT'
7099,18,14.6,36416.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3246,21,14.6,24571.099609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2524,9,6263,21612.900391,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
363,31,14.6,37420.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1052,0,88.099998,19622.599609,'INTEREST CREDITED','OTHER','CREDIT'
2492,0,102.199997,26441.900391,'INTEREST CREDITED','OTHER','CREDIT'
849,0,9.8,23816.800781,'INTEREST CREDITED','OTHER','CREDIT'
