@relation transactions-weka.filters.unsupervised.attribute.StringToNominal-Rlast-weka.filters.unsupervised.attribute.StringToNominal-R6-weka.filters.unsupervised.attribute.StringToNominal-R5

@attribute account_id numeric
@attribute days numeric
@attribute amount numeric
@attribute balance numeric
@attribute k_symbol {'INTEREST CREDITED','HOUSEHOLD PAYMENT','PAYMENT FOR STATEMENT','LOAN PAYMENT','OLD AGE PENSION',INSURRANCE,'SANCTION INTEREST IF NEG BAL'}
@attribute operation {'OTHER','REMITTED TO ANOTHER BANK','CASH WITHDRAWAL','FROM ANOTHER BANK'}
@attribute type {'CREDIT','WITHDRAWAL'}

@data
4650,7,6700,18896,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3246,22,14.6,23073,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3246,9,4621,15847.700195,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3254,12,5119,24687.599609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3075,6,5054,27866.300781,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
1425,18,14.6,49794.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
4727,12,4485,45951.601563,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
429,6,5286,51367,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
117,22,14.6,16358.099609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
117,22,14.6,16992.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3148,14,2478,24128.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2442,0,60.900002,15466.900391,'INTEREST CREDITED','OTHER','CREDIT'
9833,11,6531,79673.296875,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
8341,0,178.800003,87120.296875,'INTEREST CREDITED','OTHER','CREDIT'
1499,0,216.300003,51513.199219,'INTEREST CREDITED','OTHER','CREDIT'
4427,0,62.5,8971.799805,'INTEREST CREDITED','OTHER','CREDIT'
3863,5,8504,20951.900391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
8261,0,77.199997,32967.199219,'INTEREST CREDITED','OTHER','CREDIT'
2489,6,3854,19327.599609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2489,8,5781,19025.699219,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
3136,14,2655,36764,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1909,17,14.6,21397.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1722,0,200.100006,54265.699219,'INTEREST CREDITED','OTHER','CREDIT'
219,21,14.6,44636.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3347,8,2624,25083.699219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1944,0,206.5,52087.601563,'INTEREST CREDITED','OTHER','CREDIT'
55,18,14.6,13762.099609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3824,23,14.6,31999.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
129,1,6998,23276.599609,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
1889,9,3298,24059.900391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1933,0,74.300003,16702.199219,'INTEREST CREDITED','OTHER','CREDIT'
3204,0,244.199997,61459.800781,'INTEREST CREDITED','OTHER','CREDIT'
701,30,14.6,35775.398438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
9633,0,129.5,48172.199219,'INTEREST CREDITED','OTHER','CREDIT'
8856,0,412.399994,104020,'INTEREST CREDITED','OTHER','CREDIT'
1376,8,4097,18405,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2516,0,129.5,23939.400391,'INTEREST CREDITED','OTHER','CREDIT'
3680,5,1030,28253.099609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3680,5,1030,19939.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3680,0,102.400002,21159,'INTEREST CREDITED','OTHER','CREDIT'
1401,16,14.6,33613.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
