@relation transactions-weka.filters.unsupervised.attribute.StringToNominal-Rlast-weka.filters.unsupervised.attribute.StringToNominal-R6-weka.filters.unsupervised.attribute.StringToNominal-R5

@attribute account_id numeric
@attribute days numeric
@attribute amount numeric
@attribute balance numeric
@attribute k_symbol {'INTEREST CREDITED','HOUSEHOLD PAYMENT','PAYMENT FOR STATEMENT','LOAN PAYMENT','OLD AGE PENSION',INSURRANCE,'SANCTION INTEREST IF NEG BAL'}
@attribute operation {'OTHER','REMITTED TO ANOTHER BANK','CASH WITHDRAWAL','FROM ANOTHER BANK'}
@attribute type {'CREDIT','WITHDRAWAL'}

@data
1584,30,14.6,15228.799805,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1765,9,5242,20797.300781,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
7181,1,5030,100560,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2744,9,14384,16231.599609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
110,0,231.899994,56075.800781,'INTEREST CREDITED','OTHER','CREDIT'
117,22,14.6,13173.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
4427,23,14.6,4559.100098,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3712,3,2499,20066.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
4260,19,14.6,10658.799805,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
7176,0,184.899994,45605.898438,'INTEREST CREDITED','OTHER','CREDIT'
1902,0,156.600006,38590.5,'INTEREST CREDITED','OTHER','CREDIT'
3171,0,82.199997,20836.800781,'INTEREST CREDITED','OTHER','CREDIT'
1937,12,4896,21655.5,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
3469,0,132.5,30179.800781,'INTEREST CREDITED','OTHER','CREDIT'
1897,0,327.5,46850.898438,'INTEREST CREDITED','OTHER','CREDIT'
441,26,30,70068.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
4729,30,14.6,13936.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
874,25,30,29338.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3507,11,557,88061.398438,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
