@relation transactions-weka.filters.unsupervised.attribute.StringToNominal-Rlast-weka.filters.unsupervised.attribute.StringToNominal-R6-weka.filters.unsupervised.attribute.StringToNominal-R5

@attribute account_id numeric
@attribute days numeric
@attribute amount numeric
@attribute balance numeric
@attribute k_symbol {'INTEREST CREDITED','HOUSEHOLD PAYMENT','PAYMENT FOR STATEMENT','LOAN PAYMENT','OLD AGE PENSION',INSURRANCE,'SANCTION INTEREST IF NEG BAL'}
@attribute operation {'OTHER','REMITTED TO ANOTHER BANK','CASH WITHDRAWAL','FROM ANOTHER BANK'}
@attribute type {'CREDIT','WITHDRAWAL'}

@data
7795,0,259.600006,72475.796875,'INTEREST CREDITED','OTHER','CREDIT'
5072,4,5292,27682.400391,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2442,25,69.699997,17342.900391,'INTEREST CREDITED','OTHER','CREDIT'
998,24,14.6,56297,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3478,6,4906,30314.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
7176,0,179.100006,43245.601563,'INTEREST CREDITED','OTHER','CREDIT'
3793,19,14.6,32374.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1583,18,100,15397.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1470,17,14.6,46464.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2345,0,157.899994,41117.601563,'INTEREST CREDITED','OTHER','CREDIT'
4208,0,89.5,22722.800781,'INTEREST CREDITED','OTHER','CREDIT'
1337,20,14.6,27430.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1517,2,4569,19733.199219,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
1063,30,14.6,41377.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3028,8,2200,12657.799805,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2527,6,5774,83564.703125,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1331,5,1096,18333.699219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
9307,6,3491.5,26116.199219,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
9307,0,129.699997,34011,'INTEREST CREDITED','OTHER','CREDIT'
1042,30,156.399994,44437.101563,'INTEREST CREDITED','OTHER','CREDIT'
913,0,162.899994,40625,'INTEREST CREDITED','OTHER','CREDIT'
3912,9,1177,29781.599609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1312,31,5735,23340,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
3854,16,14.6,22510.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
274,10,9886,27163.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1695,25,14.6,44818.398438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
10036,0,202.899994,59118,'INTEREST CREDITED','OTHER','CREDIT'
8316,0,145.300003,49682.300781,'INTEREST CREDITED','OTHER','CREDIT'
1363,0,205.800003,44081.101563,'INTEREST CREDITED','OTHER','CREDIT'
1251,0,50.700001,9369.099609,'INTEREST CREDITED','OTHER','CREDIT'
465,31,122.099998,33236.300781,'INTEREST CREDITED','OTHER','CREDIT'
2526,8,3964,21108.099609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3160,14,8364,57125.898438,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
9627,17,100,24344.099609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3935,0,155.699997,30698.699219,'INTEREST CREDITED','OTHER','CREDIT'
8051,12,4340,46204.699219,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
461,17,14.6,32968.601563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
374,31,14.6,45669.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
456,0,210.800003,40198.898438,'INTEREST CREDITED','OTHER','CREDIT'
3970,0,154.699997,34599.800781,'INTEREST CREDITED','OTHER','CREDIT'
8041,0,276.600006,73204.398438,'INTEREST CREDITED','OTHER','CREDIT'
875,0,124.900002,29384.400391,'INTEREST CREDITED','OTHER','CREDIT'
2441,0,209,46751.199219,'INTEREST CREDITED','OTHER','CREDIT'
3887,13,2013,35339.101563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2536,20,14.6,30956.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2962,0,91.599998,20400.199219,'INTEREST CREDITED','OTHER','CREDIT'
1624,5,6086,22689.699219,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2714,0,123.400002,26329.599609,'INTEREST CREDITED','OTHER','CREDIT'
2052,19,14.6,49175.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3096,0,119.699997,33059,'INTEREST CREDITED','OTHER','CREDIT'
497,0,220.5,55481.800781,'INTEREST CREDITED','OTHER','CREDIT'
1458,12,3259,21726.699219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1778,0,216.5,55192.601563,'INTEREST CREDITED','OTHER','CREDIT'
351,31,14.6,21619.099609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3588,20,14.6,34833.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3166,19,14.6,60659.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3785,13,6502,54065.699219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1708,17,14.6,20979.099609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3124,8,3649,38295.699219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1526,6,4433,36214.300781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
160,0,262.799988,65414.101563,'INTEREST CREDITED','OTHER','CREDIT'
3840,8,2559,34559.898438,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2749,26,14.6,29046.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2964,13,2306,19044.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1082,0,56.099998,14819.299805,'INTEREST CREDITED','OTHER','CREDIT'
2357,18,14.6,23991.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
732,17,14.6,13686.700195,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3729,7,4412,19823.099609,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
8639,0,25.799999,20692.800781,'INTEREST CREDITED','OTHER','CREDIT'
2070,11,8092,24912.300781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
458,18,237.699997,62964.199219,'INTEREST CREDITED','OTHER','CREDIT'
8320,0,70.5,18279.400391,'INTEREST CREDITED','OTHER','CREDIT'
8320,0,162.199997,40089.601563,'INTEREST CREDITED','OTHER','CREDIT'
624,0,168.100006,28743.599609,'INTEREST CREDITED','OTHER','CREDIT'
2967,19,14.6,19198.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
8957,0,111.400002,38774.898438,'INTEREST CREDITED','OTHER','CREDIT'
444,22,14.6,34649.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
8169,18,14.6,19587.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1004,0,141.899994,32576.5,'INTEREST CREDITED','OTHER','CREDIT'
3121,16,14.6,14947.299805,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2585,0,192.399994,47517.800781,'INTEREST CREDITED','OTHER','CREDIT'
3991,9,1937,18822.099609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3280,8,1726,17205.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
9635,0,1.5,11060.900391,'INTEREST CREDITED','OTHER','CREDIT'
1120,17,14.6,16286.700195,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1120,0,86.199997,20197.099609,'INTEREST CREDITED','OTHER','CREDIT'
8558,0,114.599998,27127.199219,'INTEREST CREDITED','OTHER','CREDIT'
944,26,14.6,31979.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1838,22,14.6,79701.203125,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1525,9,4641,22934.900391,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
7123,5,14581,70789.101563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
155,24,14.6,16053.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
934,9,3236,27095.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3921,28,14.6,65942.101563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2167,0,225.100006,47560.199219,'INTEREST CREDITED','OTHER','CREDIT'
116,0,127.900002,20695.099609,'INTEREST CREDITED','OTHER','CREDIT'
3348,5,5787,40004.398438,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3997,31,14.6,22414,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1967,17,30,28533.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2662,22,14.6,28402.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1607,17,14.6,22676.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
15,24,14.6,39031.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
244,20,14.6,53449.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1926,22,14.6,15645.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3482,0,72.400002,18161.400391,'INTEREST CREDITED','OTHER','CREDIT'
2023,0,196,43601.898438,'INTEREST CREDITED','OTHER','CREDIT'
3259,20,14.6,38064.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
7190,0,138.899994,32217.800781,'INTEREST CREDITED','OTHER','CREDIT'
3389,16,14.6,86817.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3948,0,225.800003,54775.199219,'INTEREST CREDITED','OTHER','CREDIT'
2038,0,145.5,29409.900391,'INTEREST CREDITED','OTHER','CREDIT'
2814,0,129.5,29277.599609,'INTEREST CREDITED','OTHER','CREDIT'
790,18,14.6,41729.601563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3665,24,14.6,35969,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
10215,12,152,63324.5,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1040,0,179.399994,76072.796875,'INTEREST CREDITED','OTHER','CREDIT'
2467,0,295.399994,60653.398438,'INTEREST CREDITED','OTHER','CREDIT'
3747,2,1500,16139.200195,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
8523,0,228.600006,60602.699219,'INTEREST CREDITED','OTHER','CREDIT'
2645,3,5457,25916.099609,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
243,14,3067,45354.300781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1467,21,14.6,67108,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
107,9,959,27211.699219,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
3683,0,284.100006,51369.800781,'INTEREST CREDITED','OTHER','CREDIT'
2065,25,14.6,23762.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1333,18,14.6,22466,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3592,10,6007,33837.800781,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
5385,12,2489.300049,40763.800781,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3568,4,5243,18451.599609,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
3184,3,5115,24479.900391,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
3972,0,166.699997,36944.898438,'INTEREST CREDITED','OTHER','CREDIT'
856,30,113.800003,33268.398438,'INTEREST CREDITED','OTHER','CREDIT'
856,7,137,47095,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
8405,0,87.400002,28677.300781,'INTEREST CREDITED','OTHER','CREDIT'
10152,0,303.700012,85639.5,'INTEREST CREDITED','OTHER','CREDIT'
2866,16,14.6,39853,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1225,31,137.899994,35254.5,'INTEREST CREDITED','OTHER','CREDIT'
2020,0,81.800003,18096.800781,'INTEREST CREDITED','OTHER','CREDIT'
1335,17,14.6,43675.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
7424,8,164,77457.898438,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
2938,0,214.199997,44207.101563,'INTEREST CREDITED','OTHER','CREDIT'
2926,9,868,61596.300781,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
3644,31,14.6,19809.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1107,0,124,29324.300781,'INTEREST CREDITED','OTHER','CREDIT'
1107,11,6390,37690.101563,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
3343,0,184.399994,39395.300781,'INTEREST CREDITED','OTHER','CREDIT'
207,0,98.199997,24002.900391,'INTEREST CREDITED','OTHER','CREDIT'
2309,0,141.399994,27618.800781,'INTEREST CREDITED','OTHER','CREDIT'
317,0,131.899994,32919.699219,'INTEREST CREDITED','OTHER','CREDIT'
1793,0,165.699997,37566.300781,'INTEREST CREDITED','OTHER','CREDIT'
297,0,150.600006,34775.101563,'INTEREST CREDITED','OTHER','CREDIT'
8129,7,2076,36239,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
36,31,104,32982.398438,'INTEREST CREDITED','OTHER','CREDIT'
3967,19,14.6,53859.398438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3518,18,14.6,29903.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1870,31,14.6,40599.601563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1404,18,30,17836,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3442,11,2230,16081.099609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
7713,25,30,39494.398438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2445,12,4886,72013.898438,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2445,12,4886,45889.300781,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
10320,10,12414,43811.601563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2840,0,116.900002,25218.199219,'INTEREST CREDITED','OTHER','CREDIT'
1179,2,4212,21807.900391,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2084,21,14.6,72913,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
7607,0,159.600006,37138.300781,'INTEREST CREDITED','OTHER','CREDIT'
4596,0,298.5,78154.101563,'INTEREST CREDITED','OTHER','CREDIT'
290,18,14.6,40493.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3216,16,14.6,60351,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
524,19,14.6,31217.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1801,0,151.100006,31265.199219,'INTEREST CREDITED','OTHER','CREDIT'
2472,16,14.6,76856.703125,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1930,0,83.199997,18383.5,'INTEREST CREDITED','OTHER','CREDIT'
2663,17,14.6,17180.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3449,30,14.6,71374.296875,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
10202,5,1281,46620.5,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1634,31,14.6,43558.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1127,10,6260,53010.601563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3331,0,119.699997,26441.199219,'INTEREST CREDITED','OTHER','CREDIT'
342,31,83.199997,19929.300781,'INTEREST CREDITED','OTHER','CREDIT'
4414,8,3716,33931.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
4414,23,14.6,40789.601563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1516,0,102.099998,24491.599609,'INTEREST CREDITED','OTHER','CREDIT'
1914,0,274.799988,68615.601563,'INTEREST CREDITED','OTHER','CREDIT'
688,8,2509,15142.599609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
11231,0,149.300003,40160.398438,'INTEREST CREDITED','OTHER','CREDIT'
2192,0,113,30959.199219,'INTEREST CREDITED','OTHER','CREDIT'
1689,4,2128,16730.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
586,31,14.6,20859.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3902,0,112.5,24994.099609,'INTEREST CREDITED','OTHER','CREDIT'
510,25,30,53756,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
11065,12,1445,36592.199219,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
970,0,187.399994,43016.199219,'INTEREST CREDITED','OTHER','CREDIT'
2660,0,126.300003,19444.400391,'INTEREST CREDITED','OTHER','CREDIT'
2759,0,305,52989.199219,'INTEREST CREDITED','OTHER','CREDIT'
1532,6,7903,36208.699219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3558,6,1580,87734.398438,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
569,18,14.6,30373.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3104,22,14.6,34544.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1287,6,525,55356.398438,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
8564,0,127.099998,39449.601563,'INTEREST CREDITED','OTHER','CREDIT'
10738,6,186,26381.099609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
9236,0,271.5,100970,'INTEREST CREDITED','OTHER','CREDIT'
6400,1,7396,23401.900391,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
3675,0,235.300003,47487.101563,'INTEREST CREDITED','OTHER','CREDIT'
2220,7,2783,19739.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
487,0,145.800003,37439.300781,'INTEREST CREDITED','OTHER','CREDIT'
2213,25,14.6,23071.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
32,31,14.6,53793.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
559,17,14.6,21402.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
559,16,14.6,20967.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2719,8,5955,19515.699219,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
543,19,14.6,14813.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3072,30,265.100006,64848.898438,'INTEREST CREDITED','OTHER','CREDIT'
1310,31,14.6,13289.700195,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3883,0,167.899994,37430.300781,'INTEREST CREDITED','OTHER','CREDIT'
3766,22,100,23818.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3599,3,3257,25387.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
562,0,178.600006,39486.5,'INTEREST CREDITED','OTHER','CREDIT'
3192,0,141.800003,23078.800781,'INTEREST CREDITED','OTHER','CREDIT'
3289,22,14.6,26389.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
431,0,128.300003,19276.5,'INTEREST CREDITED','OTHER','CREDIT'
2245,31,14.6,24060.099609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1908,8,6382,26264.900391,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
715,22,14.6,22504.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3818,22,14.6,35101.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1315,0,155.5,31725.599609,'INTEREST CREDITED','OTHER','CREDIT'
2143,12,1985,24175.699219,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2094,0,76.400002,18940,'INTEREST CREDITED','OTHER','CREDIT'
1507,0,77.099998,22150.099609,'INTEREST CREDITED','OTHER','CREDIT'
2161,0,40.599998,8686.099609,'INTEREST CREDITED','OTHER','CREDIT'
2921,23,14.6,34067.101563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
950,24,14.6,65105,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
950,0,280.299988,68479.101563,'INTEREST CREDITED','OTHER','CREDIT'
747,25,14.6,23778.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1180,0,159.100006,39733.5,'INTEREST CREDITED','OTHER','CREDIT'
2617,0,53.900002,13131.099609,'INTEREST CREDITED','OTHER','CREDIT'
2091,30,14.6,37750.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
5215,5,2,67217.101563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
536,23,14.6,24281.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
90,5,2774,19967.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
6118,1,5900,62323.699219,'HOUSEHOLD PAYMENT','CASH WITHDRAWAL','WITHDRAWAL'
3007,0,201.800003,39273.300781,'INTEREST CREDITED','OTHER','CREDIT'
1114,25,30,10793.700195,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1358,0,187.199997,44985.800781,'INTEREST CREDITED','OTHER','CREDIT'
3742,13,4454,28014.900391,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
526,13,5074,27701,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1207,18,14.6,52966.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
763,0,70.099998,16869,'INTEREST CREDITED','OTHER','CREDIT'
2008,10,543,40883.601563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
