@relation transactions-weka.filters.unsupervised.attribute.StringToNominal-Rlast-weka.filters.unsupervised.attribute.StringToNominal-R6-weka.filters.unsupervised.attribute.StringToNominal-R5

@attribute account_id numeric
@attribute days numeric
@attribute amount numeric
@attribute balance numeric
@attribute k_symbol {'INTEREST CREDITED','HOUSEHOLD PAYMENT','PAYMENT FOR STATEMENT','LOAN PAYMENT','OLD AGE PENSION',INSURRANCE,'SANCTION INTEREST IF NEG BAL'}
@attribute operation {'OTHER','REMITTED TO ANOTHER BANK','CASH WITHDRAWAL','FROM ANOTHER BANK'}
@attribute type {'CREDIT','WITHDRAWAL'}

@data
9640,0,117.599998,24553.599609,'INTEREST CREDITED','OTHER','CREDIT'
2713,13,6422,53645.199219,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2453,0,74.599998,18691.300781,'INTEREST CREDITED','OTHER','CREDIT'
1580,30,14.6,56629.601563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1193,8,7334,40508.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1940,5,4660,18296.099609,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
878,25,14.6,44409.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
91,22,14.6,25027.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
128,0,276.299988,62801.601563,'INTEREST CREDITED','OTHER','CREDIT'
2524,9,6263,22145,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
744,5,5740,30596.699219,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
5072,5,1863,48676.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2492,7,6901,21316.599609,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2074,0,122.5,25390.5,'INTEREST CREDITED','OTHER','CREDIT'
2932,7,4920,41659.898438,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2932,4,4,21825.199219,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
429,25,282.899994,66379,'INTEREST CREDITED','OTHER','CREDIT'
117,3,2329,16925.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
10613,0,281.899994,58355.898438,'INTEREST CREDITED','OTHER','CREDIT'
2613,10,4985,20643.400391,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2613,16,14.6,16112.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2613,4,941,24733.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2613,16,14.6,29907,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2613,10,4985,27356.599609,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
4424,0,147.899994,33517.898438,'INTEREST CREDITED','OTHER','CREDIT'
9548,0,239.199997,54054.101563,'INTEREST CREDITED','OTHER','CREDIT'
9833,18,14.6,45268.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
9833,11,6531,75589.398438,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2121,24,14.6,34853.101563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2121,6,2625,33475.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
10445,7,3234,63623.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
998,0,239.5,55080.699219,'INTEREST CREDITED','OTHER','CREDIT'
4427,19,14.6,13053.700195,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
4427,0,52.099998,12906.799805,'INTEREST CREDITED','OTHER','CREDIT'
4427,0,71.800003,18747,'INTEREST CREDITED','OTHER','CREDIT'
3863,25,14.6,28912.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2997,9,1978,26260.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
