@relation transactions-weka.filters.unsupervised.attribute.StringToNominal-Rlast-weka.filters.unsupervised.attribute.StringToNominal-R6-weka.filters.unsupervised.attribute.StringToNominal-R5

@attribute account_id numeric
@attribute days numeric
@attribute amount numeric
@attribute balance numeric
@attribute k_symbol {'INTEREST CREDITED','HOUSEHOLD PAYMENT','PAYMENT FOR STATEMENT','LOAN PAYMENT','OLD AGE PENSION',INSURRANCE,'SANCTION INTEREST IF NEG BAL'}
@attribute operation {'OTHER','REMITTED TO ANOTHER BANK','CASH WITHDRAWAL','FROM ANOTHER BANK'}
@attribute type {'CREDIT','WITHDRAWAL'}

@data
3372,0,173.899994,38658.300781,'INTEREST CREDITED','OTHER','CREDIT'
3372,17,14.6,47740.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3372,16,14.6,50651.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2713,0,122.5,30846,'INTEREST CREDITED','OTHER','CREDIT'
2713,18,14.6,47223.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2453,6,2190,22300.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2302,7,1989,39134.699219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2302,21,14.6,25769.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1765,0,52.5,13104,'INTEREST CREDITED','OTHER','CREDIT'
1765,0,68.699997,14150,'INTEREST CREDITED','OTHER','CREDIT'
4650,31,80.5,22698.400391,'INTEREST CREDITED','OTHER','CREDIT'
7181,0,119.400002,35635.101563,'INTEREST CREDITED','OTHER','CREDIT'
2062,2,7182.5,18577.599609,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1199,21,14.6,25547,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3939,16,14.6,26330.099609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3939,12,5177,32621.599609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3939,18,14.6,20821.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3939,0,113.699997,25908.199219,'INTEREST CREDITED','OTHER','CREDIT'
7099,8,528,48954.199219,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
1548,18,14.6,15477.099609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3246,9,4621,29006.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3246,22,14.6,21972.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2744,21,30,24044,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2744,0,108.099998,16339.700195,'INTEREST CREDITED','OTHER','CREDIT'
660,11,1234,62305.398438,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3254,0,90.599998,16857.099609,'INTEREST CREDITED','OTHER','CREDIT'
1193,0,106,22791.599609,'INTEREST CREDITED','OTHER','CREDIT'
1193,0,120.5,27425.900391,'INTEREST CREDITED','OTHER','CREDIT'
1193,0,108.400002,24731.699219,'INTEREST CREDITED','OTHER','CREDIT'
53,20,14.6,18943.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
53,1,2851,16324.700195,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
53,0,70.599998,17667.699219,'INTEREST CREDITED','OTHER','CREDIT'
3305,0,79.400002,20327.699219,'INTEREST CREDITED','OTHER','CREDIT'
3305,2,6684,19817.099609,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
3305,2,6684,16834.300781,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
3305,2,6684,22163.300781,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2747,14,3826,14617.099609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1940,0,61.799999,14504.5,'INTEREST CREDITED','OTHER','CREDIT'
1940,0,82.900002,19784,'INTEREST CREDITED','OTHER','CREDIT'
3655,17,14.6,27530.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
110,6,3050,46695.101563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
91,13,14.6,10211.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
91,0,1.2,-3463.199951,'SANCTION INTEREST IF NEG BAL','CASH WITHDRAWAL','WITHDRAWAL'
7795,19,14.6,47364.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
