@relation transactions-weka.filters.unsupervised.attribute.StringToNominal-Rlast-weka.filters.unsupervised.attribute.StringToNominal-R6-weka.filters.unsupervised.attribute.StringToNominal-R5

@attribute account_id numeric
@attribute days numeric
@attribute amount numeric
@attribute balance numeric
@attribute k_symbol {'INTEREST CREDITED','HOUSEHOLD PAYMENT','PAYMENT FOR STATEMENT','LOAN PAYMENT','OLD AGE PENSION',INSURRANCE,'SANCTION INTEREST IF NEG BAL'}
@attribute operation {'OTHER','REMITTED TO ANOTHER BANK','CASH WITHDRAWAL','FROM ANOTHER BANK'}
@attribute type {'CREDIT','WITHDRAWAL'}

@data
9640,0,164.5,43064.101563,'INTEREST CREDITED','OTHER','CREDIT'
2731,13,5044,53335.5,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
114,5,4234,25734.199219,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
3246,0,117.5,28696.400391,'INTEREST CREDITED','OTHER','CREDIT'
53,1,2851,18109.699219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
987,20,14.6,45273.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2747,17,14.6,17190.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1940,0,70.099998,16918.400391,'INTEREST CREDITED','OTHER','CREDIT'
251,19,14.6,52340.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
4727,18,14.6,36969.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
429,0,238.199997,56667.601563,'INTEREST CREDITED','OTHER','CREDIT'
7674,0,325.100006,102630,'INTEREST CREDITED','OTHER','CREDIT'
7674,5,1477,67138.296875,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
9833,11,6531,46367.898438,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1499,11,3666,33524.5,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3712,3,2499,29684.5,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2226,0,184.5,40501.601563,'INTEREST CREDITED','OTHER','CREDIT'
8261,1,646,15862.799805,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
2916,6,3630,40260.898438,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
1470,13,4060,46705.101563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1015,0,67.199997,13041.200195,'INTEREST CREDITED','OTHER','CREDIT'
2821,24,14.6,19604.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
483,0,14.6,13132.200195,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1320,23,14.6,18839.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
