@relation transactions-weka.filters.unsupervised.attribute.StringToNominal-Rlast-weka.filters.unsupervised.attribute.StringToNominal-R6-weka.filters.unsupervised.attribute.StringToNominal-R5

@attribute account_id numeric
@attribute days numeric
@attribute amount numeric
@attribute balance numeric
@attribute k_symbol {'INTEREST CREDITED','HOUSEHOLD PAYMENT','PAYMENT FOR STATEMENT','LOAN PAYMENT','OLD AGE PENSION',INSURRANCE,'SANCTION INTEREST IF NEG BAL'}
@attribute operation {'OTHER','REMITTED TO ANOTHER BANK','CASH WITHDRAWAL','FROM ANOTHER BANK'}
@attribute type {'CREDIT','WITHDRAWAL'}

@data
3372,14,9838,52971.101563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
9640,5,10597,22187.5,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2713,18,14.6,16045.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1863,5,3371,48414.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
4650,19,14.6,18391.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1580,12,8094.200195,20775.099609,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1580,19,14.6,39178.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2062,19,14.6,72470,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
23,26,14.6,30651.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1548,12,2106,22203.900391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3246,9,4621,25375.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
660,0,134.399994,31358.400391,'INTEREST CREDITED','OTHER','CREDIT'
2747,0,69.199997,18960.400391,'INTEREST CREDITED','OTHER','CREDIT'
1940,0,67.300003,16528.900391,'INTEREST CREDITED','OTHER','CREDIT'
1940,0,58.5,14707.400391,'INTEREST CREDITED','OTHER','CREDIT'
110,31,14.6,54330.398438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
110,6,4516,34095.699219,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
7795,31,14.6,42736.101563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
128,0,127.800003,30829.800781,'INTEREST CREDITED','OTHER','CREDIT'
2524,5,2550,16588.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2524,9,6263,16378.599609,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2850,5,2038,13051.200195,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
4010,24,14.6,59613.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1425,13,4069,45152.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
251,0,160.300003,39837.300781,'INTEREST CREDITED','OTHER','CREDIT'
251,19,14.6,34734.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
744,8,2165,20856.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
744,8,2165,24586.099609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
744,18,14.6,36132.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3315,31,14.6,49219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2074,0,121.199997,31418.800781,'INTEREST CREDITED','OTHER','CREDIT'
2901,0,134.899994,28900.599609,'INTEREST CREDITED','OTHER','CREDIT'
819,31,14.6,59862.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
819,0,238.600006,56554.199219,'INTEREST CREDITED','OTHER','CREDIT'
117,22,14.6,24313.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2353,14,7732,39556.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
7674,26,14.6,73264.398438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
7674,19,14.6,98116.101563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
9548,19,14.6,47355.101563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
9548,0,148.100006,36609.398438,'INTEREST CREDITED','OTHER','CREDIT'
3989,0,104.599998,25245.900391,'INTEREST CREDITED','OTHER','CREDIT'
2121,25,14.6,55453.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
8341,28,14.6,8010.600098,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
4427,22,14.6,15668.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3478,6,4906,18417.300781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3478,25,14.6,27259.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3712,0,55.900002,14380.200195,'INTEREST CREDITED','OTHER','CREDIT'
3712,0,94.400002,12684.599609,'INTEREST CREDITED','OTHER','CREDIT'
2757,0,82,18707.099609,'INTEREST CREDITED','OTHER','CREDIT'
4260,0,120.300003,26907.400391,'INTEREST CREDITED','OTHER','CREDIT'
3863,5,8504,16277,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3863,25,14.6,30420.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
144,31,30,46060.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1275,22,14.6,24938.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
6097,1,3155,24558.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
6097,0,86.300003,20637.300781,'INTEREST CREDITED','OTHER','CREDIT'
2107,8,6395,36895.300781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
5372,30,127.300003,25375.5,'INTEREST CREDITED','OTHER','CREDIT'
5372,31,14.6,26462.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2702,0,198.199997,36493.800781,'INTEREST CREDITED','OTHER','CREDIT'
1450,7,3103,37946.398438,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
5428,30,14.6,29790.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
8261,0,147.300003,64813.300781,'INTEREST CREDITED','OTHER','CREDIT'
