@relation transactions-weka.filters.unsupervised.attribute.StringToNominal-Rlast-weka.filters.unsupervised.attribute.StringToNominal-R6-weka.filters.unsupervised.attribute.StringToNominal-R5

@attribute account_id numeric
@attribute days numeric
@attribute amount numeric
@attribute balance numeric
@attribute k_symbol {'INTEREST CREDITED','HOUSEHOLD PAYMENT','PAYMENT FOR STATEMENT','LOAN PAYMENT','OLD AGE PENSION',INSURRANCE,'SANCTION INTEREST IF NEG BAL'}
@attribute operation {'OTHER','REMITTED TO ANOTHER BANK','CASH WITHDRAWAL','FROM ANOTHER BANK'}
@attribute type {'CREDIT','WITHDRAWAL'}

@data
3372,16,14.6,51136.101563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2453,0,95.699997,24097.5,'INTEREST CREDITED','OTHER','CREDIT'
4650,0,34.900002,14807.900391,'INTEREST CREDITED','OTHER','CREDIT'
7181,1,5030,41661.601563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3939,16,14.6,30973.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3246,9,4621,31001.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2744,0,34.799999,19936.800781,'INTEREST CREDITED','OTHER','CREDIT'
2744,0,133.5,20595.5,'INTEREST CREDITED','OTHER','CREDIT'
893,0,314.600006,77427.5,'INTEREST CREDITED','OTHER','CREDIT'
53,1,2851,18116.099609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1940,24,14.6,14489.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3075,8,1523,16882,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
7795,0,225.199997,36880.5,'INTEREST CREDITED','OTHER','CREDIT'
7795,0,176.100006,33009.601563,'INTEREST CREDITED','OTHER','CREDIT'
7795,12,6202,73564.203125,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
128,31,14.6,35078.101563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2524,9,6263,16386.199219,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
744,8,2165,30334.900391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3315,30,14.6,73100.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1052,0,88.099998,19622.599609,'INTEREST CREDITED','OTHER','CREDIT'
2074,5,2354,46292.898438,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2074,0,120.699997,24174,'INTEREST CREDITED','OTHER','CREDIT'
2354,0,47.700001,22947.699219,'INTEREST CREDITED','OTHER','CREDIT'
919,30,101.699997,28434.800781,'INTEREST CREDITED','OTHER','CREDIT'
5546,0,63.099998,11492.900391,'INTEREST CREDITED','OTHER','CREDIT'
5546,29,14.6,25396.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2932,0,293.5,60359.199219,'INTEREST CREDITED','OTHER','CREDIT'
1505,31,14.6,19964.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
