@relation transactions-weka.filters.unsupervised.attribute.StringToNominal-Rlast-weka.filters.unsupervised.attribute.StringToNominal-R6-weka.filters.unsupervised.attribute.StringToNominal-R5

@attribute account_id numeric
@attribute days numeric
@attribute amount numeric
@attribute balance numeric
@attribute k_symbol {'INTEREST CREDITED','HOUSEHOLD PAYMENT','PAYMENT FOR STATEMENT','LOAN PAYMENT','OLD AGE PENSION',INSURRANCE,'SANCTION INTEREST IF NEG BAL'}
@attribute operation {'OTHER','REMITTED TO ANOTHER BANK','CASH WITHDRAWAL','FROM ANOTHER BANK'}
@attribute type {'CREDIT','WITHDRAWAL'}

@data
7181,6,16,83454.101563,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
1940,5,4660,17810.400391,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
91,31,29.5,13726.099609,'INTEREST CREDITED','OTHER','CREDIT'
5546,0,105.800003,-548.799988,'INTEREST CREDITED','OTHER','CREDIT'
4287,31,113.099998,28195.199219,'INTEREST CREDITED','OTHER','CREDIT'
1522,0,176.899994,51447.601563,'INTEREST CREDITED','OTHER','CREDIT'
3469,1,5822,32136.699219,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
1944,7,6741,25954.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
331,1,6682,30243.400391,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
4729,31,14.6,245.399994,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1999,21,14.6,48989.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3114,31,14.6,36779,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1971,0,202.100006,47747.898438,'INTEREST CREDITED','OTHER','CREDIT'
1886,18,14.6,29358.099609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1588,16,14.6,27723.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2530,0,258.399994,45183.898438,'INTEREST CREDITED','OTHER','CREDIT'
1822,0,105.400002,25770.800781,'INTEREST CREDITED','OTHER','CREDIT'
770,30,79.900002,27179.400391,'INTEREST CREDITED','OTHER','CREDIT'
9307,0,130.399994,54170.101563,'INTEREST CREDITED','OTHER','CREDIT'
3819,0,69,16897,'INTEREST CREDITED','OTHER','CREDIT'
4999,22,14.6,20083.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2199,7,668,23459.5,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3519,31,14.6,33720.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1393,0,149,30353.5,'INTEREST CREDITED','OTHER','CREDIT'
3625,0,103.699997,24115.400391,'INTEREST CREDITED','OTHER','CREDIT'
1982,26,232.699997,58380.199219,'INTEREST CREDITED','OTHER','CREDIT'
42,0,97.699997,21759.699219,'INTEREST CREDITED','OTHER','CREDIT'
2410,0,168.5,38950.601563,'INTEREST CREDITED','OTHER','CREDIT'
3097,0,96.5,22444.099609,'INTEREST CREDITED','OTHER','CREDIT'
2540,0,155.600006,33196.699219,'INTEREST CREDITED','OTHER','CREDIT'
3351,3,5543,33019.5,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2996,7,99,52228.398438,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
3287,18,14.6,16671.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2336,0,76.5,15496.099609,'INTEREST CREDITED','OTHER','CREDIT'
463,0,324.200012,72043.898438,'INTEREST CREDITED','OTHER','CREDIT'
9093,18,14.6,57709.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
9093,0,199.100006,52454.300781,'INTEREST CREDITED','OTHER','CREDIT'
6321,6,16800,18977.199219,'HOUSEHOLD PAYMENT','CASH WITHDRAWAL','WITHDRAWAL'
1314,22,14.6,27849,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3970,25,14.6,28300.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
67,19,14.6,27053.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3220,31,181,45877,'INTEREST CREDITED','OTHER','CREDIT'
1417,17,14.6,41868.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3357,19,14.6,27332.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2802,9,2412,27472.5,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2543,17,14.6,49174.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2784,17,14.6,37065.398438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1624,6,1017,22465.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3732,16,14.6,27727.099609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
774,0,167.800003,35619.699219,'INTEREST CREDITED','OTHER','CREDIT'
1777,7,1240,80798.601563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
8027,0,284.299988,63750.5,'INTEREST CREDITED','OTHER','CREDIT'
2751,18,14.6,41385.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1371,20,14.6,19047.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2265,6,9900,46496.800781,'HOUSEHOLD PAYMENT','CASH WITHDRAWAL','WITHDRAWAL'
2265,23,12600,23500.800781,'HOUSEHOLD PAYMENT','CASH WITHDRAWAL','WITHDRAWAL'
3745,23,14.6,68304.796875,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1494,0,332.200012,80595.203125,'INTEREST CREDITED','OTHER','CREDIT'
4034,31,14.6,51212,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2928,5,3566,18415.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1675,19,14.6,20282.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3497,0,198.100006,48388.300781,'INTEREST CREDITED','OTHER','CREDIT'
3840,3,5970,16813.300781,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
3840,8,2559,21882.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
854,10,382,23375.5,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
6425,18,14.6,24653.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3525,17,14.6,13771.200195,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1414,2,1920,29915.099609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1559,0,259.399994,60316.199219,'INTEREST CREDITED','OTHER','CREDIT'
2515,30,14.6,44758.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2881,22,14.6,31413.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
512,21,14.6,65860.203125,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2696,7,3115,10263.5,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2982,4,3438,94983.203125,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2146,17,14.6,37059.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3088,0,168.100006,28170.599609,'INTEREST CREDITED','OTHER','CREDIT'
3309,6,731,27605.300781,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
7606,0,91,35300.601563,'INTEREST CREDITED','OTHER','CREDIT'
2230,4,2612,27854.099609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2409,18,14.6,52084.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
7262,8,1900,25008.099609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3120,5,5685,34207.199219,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
3728,29,14.6,28409.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
8680,0,71.099998,28661.099609,'INTEREST CREDITED','OTHER','CREDIT'
359,8,5316,19199.400391,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
359,0,76.900002,17071,'INTEREST CREDITED','OTHER','CREDIT'
3746,12,4353,87300.601563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3586,30,14.6,54334.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
4519,30,141.300003,49740.898438,'INTEREST CREDITED','OTHER','CREDIT'
2242,0,235.600006,47412.5,'INTEREST CREDITED','OTHER','CREDIT'
2242,5,5538,24251.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
146,18,14.6,19655,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1181,8,3418,22775.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2758,0,98.599998,20353.300781,'INTEREST CREDITED','OTHER','CREDIT'
1070,22,14.6,25559.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
810,17,14.6,14957.700195,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2047,8,4727,41905.5,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
4715,12,4049,83573.898438,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1690,6,3311,15476.299805,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
408,5,5042,65817.601563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2729,22,14.6,75228.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
484,9,1652,22684.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
484,0,108,29935.5,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
8212,31,100,105080,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2554,20,14.6,49349.398438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2779,24,14.6,74178.101563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1373,0,73.699997,18224.699219,'INTEREST CREDITED','OTHER','CREDIT'
686,6,2212,13662,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1461,0,274.200012,65049.800781,'INTEREST CREDITED','OTHER','CREDIT'
3985,31,4077,17208,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
1601,23,14.6,16840.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
790,31,14.6,29075.099609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3210,8,7388,28531.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
389,6,884,21925.5,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
259,0,297,29039.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
541,25,14.6,30415.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3226,0,122.199997,27317.599609,'INTEREST CREDITED','OTHER','CREDIT'
3456,0,124,16554.900391,'INTEREST CREDITED','OTHER','CREDIT'
4283,0,294.299988,51647.800781,'INTEREST CREDITED','OTHER','CREDIT'
9494,14,4746,14865.5,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1568,16,14.6,48445.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2015,17,115.699997,24967.199219,'INTEREST CREDITED','OTHER','CREDIT'
2040,21,14.6,30897.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2040,0,114.099998,28519.900391,'INTEREST CREDITED','OTHER','CREDIT'
6792,19,14.6,39356.601563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2508,4,2193,24534.699219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
78,24,14.6,35596.101563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1761,10,294,55848.5,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
4439,0,72.800003,5554,'INTEREST CREDITED','OTHER','CREDIT'
1079,10,10392,41368,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
6062,31,265,51642.101563,'INTEREST CREDITED','OTHER','CREDIT'
