@relation transactions-weka.filters.unsupervised.attribute.StringToNominal-Rlast-weka.filters.unsupervised.attribute.StringToNominal-R6-weka.filters.unsupervised.attribute.StringToNominal-R5

@attribute account_id numeric
@attribute days numeric
@attribute amount numeric
@attribute balance numeric
@attribute k_symbol {'INTEREST CREDITED','HOUSEHOLD PAYMENT','PAYMENT FOR STATEMENT','LOAN PAYMENT','OLD AGE PENSION',INSURRANCE,'SANCTION INTEREST IF NEG BAL'}
@attribute operation {'OTHER','REMITTED TO ANOTHER BANK','CASH WITHDRAWAL','FROM ANOTHER BANK'}
@attribute type {'CREDIT','WITHDRAWAL'}

@data
3372,0,350.600006,80089.703125,'INTEREST CREDITED','OTHER','CREDIT'
9640,0,212.5,38235.5,'INTEREST CREDITED','OTHER','CREDIT'
2731,18,14.6,49135.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2713,0,3387,28026.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2713,16,14.6,18372.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2713,17,14.6,21308.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2713,0,3387,30489.5,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3733,9,11123,42554,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
4650,7,6700,18428.699219,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
7181,6,16,22918.300781,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
7181,5,4156.5,98980.203125,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1199,0,127.400002,28708.099609,'INTEREST CREDITED','OTHER','CREDIT'
7099,18,14.6,29480.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
7099,8,528,48675.398438,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
1548,12,2106,18526.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1548,0,82.300003,20254.800781,'INTEREST CREDITED','OTHER','CREDIT'
3246,22,14.6,13911.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2744,21,30,16309.700195,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3254,0,140.899994,32278.900391,'INTEREST CREDITED','OTHER','CREDIT'
1193,0,104.5,23319.300781,'INTEREST CREDITED','OTHER','CREDIT'
53,1,2851,24198.599609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
53,10,4277,20048.199219,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
987,10,3528,59406.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3075,17,14.6,16424.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
7795,0,221.100006,54256.398438,'INTEREST CREDITED','OTHER','CREDIT'
128,31,14.6,45683,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2524,16,14.6,25583.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2524,9,6263,18237.5,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2524,5,2550,11389.700195,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2524,0,62.700001,16830.199219,'INTEREST CREDITED','OTHER','CREDIT'
4010,0,134.100006,36042,'INTEREST CREDITED','OTHER','CREDIT'
744,0,119.300003,29579.900391,'INTEREST CREDITED','OTHER','CREDIT'
5072,0,250.800003,59780.199219,'INTEREST CREDITED','OTHER','CREDIT'
5072,8,1065,51344.800781,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
3208,11,14.6,35495,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
819,0,104.400002,30690.599609,'INTEREST CREDITED','OTHER','CREDIT'
819,0,225.800003,59877.101563,'INTEREST CREDITED','OTHER','CREDIT'
819,0,238.600006,56554.199219,'INTEREST CREDITED','OTHER','CREDIT'
2354,11,9071,35336.601563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2597,7,1398,54788.898438,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
4727,18,14.6,31319.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
4727,18,14.6,73743.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
4727,0,249.199997,65140.199219,'INTEREST CREDITED','OTHER','CREDIT'
1351,0,71.5,17682.900391,'INTEREST CREDITED','OTHER','CREDIT'
919,18,14.6,34809.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
5546,31,14.6,41693.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
5546,30,14.6,57073.601563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2932,4,4,50616.398438,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
2932,17,14.6,38151.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
429,6,5286,28968.900391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
429,25,14.6,35979.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1505,0,134.600006,32781.199219,'INTEREST CREDITED','OTHER','CREDIT'
1505,0,115.400002,23846.099609,'INTEREST CREDITED','OTHER','CREDIT'
117,22,14.6,24237.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2613,10,4985,36897.800781,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2166,0,134.5,31919.5,'INTEREST CREDITED','OTHER','CREDIT'
3989,18,14.6,23005.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
9833,19,14.6,68095.398438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1469,21,14.6,21926.099609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2121,24,14.6,61278.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2121,0,178,38149.199219,'INTEREST CREDITED','OTHER','CREDIT'
2121,6,2625,33754.398438,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
10445,0,248.300003,51214.601563,'INTEREST CREDITED','OTHER','CREDIT'
1499,0,125.900002,29133.800781,'INTEREST CREDITED','OTHER','CREDIT'
1499,11,3666,26093,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1499,20,14.6,29650.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
4260,10,12006,36965,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
4260,10,12006,57675,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
5891,30,14.6,110400,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
7231,0,141.399994,43603.898438,'INTEREST CREDITED','OTHER','CREDIT'
3662,30,14.6,49091.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
567,31,14.6,25197,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2894,31,14.6,31789.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2661,0,97.5,20727.699219,'INTEREST CREDITED','OTHER','CREDIT'
120,13,3965,33779.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
120,17,30,31484.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3793,12,5706,33394.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3793,0,101,24080.199219,'INTEREST CREDITED','OTHER','CREDIT'
