@relation transactions-weka.filters.unsupervised.attribute.StringToNominal-Rlast-weka.filters.unsupervised.attribute.StringToNominal-R6-weka.filters.unsupervised.attribute.StringToNominal-R5

@attribute account_id numeric
@attribute days numeric
@attribute amount numeric
@attribute balance numeric
@attribute k_symbol {'INTEREST CREDITED','HOUSEHOLD PAYMENT','PAYMENT FOR STATEMENT','LOAN PAYMENT','OLD AGE PENSION',INSURRANCE,'SANCTION INTEREST IF NEG BAL'}
@attribute operation {'OTHER','REMITTED TO ANOTHER BANK','CASH WITHDRAWAL','FROM ANOTHER BANK'}
@attribute type {'CREDIT','WITHDRAWAL'}

@data
3372,0,203.699997,50903.398438,'INTEREST CREDITED','OTHER','CREDIT'
3246,0,92.099998,16246,'INTEREST CREDITED','OTHER','CREDIT'
1940,2,3106,16617.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
128,0,189,44674.601563,'INTEREST CREDITED','OTHER','CREDIT'
363,0,292.5,56387.398438,'INTEREST CREDITED','OTHER','CREDIT'
251,20,14.6,35392.101563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2901,5,4936,40633.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3989,0,96.800003,24140.199219,'INTEREST CREDITED','OTHER','CREDIT'
3863,26,14.6,27399.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1275,8,5447,34054.800781,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2894,31,14.6,47436.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1474,6,4043,22166.5,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
1474,0,2695,19471.5,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3136,14,2655,31077.5,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
