@relation transactions-weka.filters.unsupervised.attribute.StringToNominal-Rlast-weka.filters.unsupervised.attribute.StringToNominal-R6-weka.filters.unsupervised.attribute.StringToNominal-R5

@attribute account_id numeric
@attribute days numeric
@attribute amount numeric
@attribute balance numeric
@attribute k_symbol {'INTEREST CREDITED','HOUSEHOLD PAYMENT','PAYMENT FOR STATEMENT','LOAN PAYMENT','OLD AGE PENSION',INSURRANCE,'SANCTION INTEREST IF NEG BAL'}
@attribute operation {'OTHER','REMITTED TO ANOTHER BANK','CASH WITHDRAWAL','FROM ANOTHER BANK'}
@attribute type {'CREDIT','WITHDRAWAL'}

@data
9640,5,10597,17485.699219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2731,0,182.199997,42757.398438,'INTEREST CREDITED','OTHER','CREDIT'
1199,20,14.6,28693.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3939,19,14.6,22465.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1505,0,132.899994,29536,'INTEREST CREDITED','OTHER','CREDIT'
3989,7,2097,24964.699219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
10445,7,3234,87514.101563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1499,0,149.600006,37122.800781,'INTEREST CREDITED','OTHER','CREDIT'
4427,0,29.9,9508,'INTEREST CREDITED','OTHER','CREDIT'
3478,25,14.6,27734.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2155,0,81.800003,17710.300781,'INTEREST CREDITED','OTHER','CREDIT'
6097,0,86.300003,20637.300781,'INTEREST CREDITED','OTHER','CREDIT'
6097,12,728,30840.699219,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
8261,15,14.6,45757.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
8261,0,70.599998,22250.599609,'INTEREST CREDITED','OTHER','CREDIT'
1474,0,82,19991.900391,'INTEREST CREDITED','OTHER','CREDIT'
2821,0,54.400002,13997.599609,'INTEREST CREDITED','OTHER','CREDIT'
1944,0,106.400002,25031.800781,'INTEREST CREDITED','OTHER','CREDIT'
3937,9,3385,10010,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2685,3,2576,27137.099609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
255,7,5323,18757.5,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
10679,0,6670,85813.5,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
9633,0,239.199997,70393.898438,'INTEREST CREDITED','OTHER','CREDIT'
1816,4,4236,24665.699219,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
1816,8,2824,12306,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1401,2,2463,27622.699219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1401,0,134.800003,30886.400391,'INTEREST CREDITED','OTHER','CREDIT'
1822,20,25.5,11363.5,'INTEREST CREDITED','OTHER','CREDIT'
1822,0,96.5,24553,'INTEREST CREDITED','OTHER','CREDIT'
2099,0,242.699997,54665,'INTEREST CREDITED','OTHER','CREDIT'
3028,20,14.6,15074.799805,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
623,14,419,19665.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
9307,6,4654,43579.5,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
535,5,765,43785.199219,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
1463,24,14.6,30621.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2037,19,14.6,31238.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3912,0,138.600006,32857.800781,'INTEREST CREDITED','OTHER','CREDIT'
1728,13,4954,6980.100098,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2538,0,114.199997,28387.5,'INTEREST CREDITED','OTHER','CREDIT'
2199,7,668,15501.700195,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2054,31,105,30830.099609,'INTEREST CREDITED','OTHER','CREDIT'
3302,6,57,26073.099609,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
3041,0,130,31948,'INTEREST CREDITED','OTHER','CREDIT'
2627,22,14.6,18100.099609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
477,9,2660,31850.900391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1981,0,96.699997,23437,'INTEREST CREDITED','OTHER','CREDIT'
153,0,133.100006,32862.898438,'INTEREST CREDITED','OTHER','CREDIT'
1412,0,98.699997,18514.599609,'INTEREST CREDITED','OTHER','CREDIT'
50,26,14.6,21703.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2628,31,100,55131.101563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
733,28,30,70892.601563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1345,0,306.700012,77931.703125,'INTEREST CREDITED','OTHER','CREDIT'
2160,0,47,15936,'INTEREST CREDITED','OTHER','CREDIT'
608,4,4635,12899.599609,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2935,12,2100,17611.599609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2675,30,14.6,29433.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3725,14,7642,38624.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
657,14,1066,32448.900391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
9433,31,108.599998,30506.5,'INTEREST CREDITED','OTHER','CREDIT'
3782,0,260.299988,62464,'INTEREST CREDITED','OTHER','CREDIT'
398,5,4839,27530.099609,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
9627,19,100,29433.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3113,18,14.6,8024.100098,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
822,20,14.6,31565.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
8931,0,189,46360.199219,'INTEREST CREDITED','OTHER','CREDIT'
2428,28,14.6,29380.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3504,23,77.800003,15718.700195,'INTEREST CREDITED','OTHER','CREDIT'
3509,18,14.6,24913.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
9093,0,90.099998,12986.299805,'INTEREST CREDITED','OTHER','CREDIT'
8759,0,132.100006,30841.800781,'INTEREST CREDITED','OTHER','CREDIT'
1217,10,151,24570.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1965,0,147.800003,30548.300781,'INTEREST CREDITED','OTHER','CREDIT'
1965,5,9541,22306.099609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3970,25,14.6,28851.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3970,24,14.6,62575,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1485,15,14.6,39789.601563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
5708,12,13100,37356.800781,'HOUSEHOLD PAYMENT','CASH WITHDRAWAL','WITHDRAWAL'
10233,4,986,49238.699219,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
2477,21,14.6,19863.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1197,10,2582,40420.101563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2122,19,14.6,86622.296875,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2802,0,129.100006,33122.601563,'INTEREST CREDITED','OTHER','CREDIT'
5927,0,6,3433.899902,'SANCTION INTEREST IF NEG BAL','CASH WITHDRAWAL','WITHDRAWAL'
5927,21,14.6,25306.099609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2895,20,14.6,42642.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
594,16,14.6,13931,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
9828,12,5274.700195,54737.5,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2873,0,259,63751.5,'INTEREST CREDITED','OTHER','CREDIT'
2631,18,14.6,30652.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3107,17,14.6,54819,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
883,0,148.399994,33920.800781,'INTEREST CREDITED','OTHER','CREDIT'
883,17,14.6,35212.398438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
210,11,7534,12349.200195,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1289,0,279.600006,62319.398438,'INTEREST CREDITED','OTHER','CREDIT'
2536,2,3136,23274.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1813,21,14.6,78405.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
4330,13,4140,16287.099609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2714,31,14.6,33319.101563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
774,31,14.6,28454.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2152,5,3191,18383.300781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3291,5,2505,18010.300781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
139,0,91.099998,38658.101563,'INTEREST CREDITED','OTHER','CREDIT'
3738,7,5750,34552.601563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3908,0,74.800003,15853.200195,'INTEREST CREDITED','OTHER','CREDIT'
8505,19,14.6,23070.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3535,6,2131,19262.699219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
