@relation transactions-weka.filters.unsupervised.attribute.StringToNominal-Rlast-weka.filters.unsupervised.attribute.StringToNominal-R6-weka.filters.unsupervised.attribute.StringToNominal-R5

@attribute account_id numeric
@attribute days numeric
@attribute amount numeric
@attribute balance numeric
@attribute k_symbol {'INTEREST CREDITED','HOUSEHOLD PAYMENT','PAYMENT FOR STATEMENT','LOAN PAYMENT','OLD AGE PENSION',INSURRANCE,'SANCTION INTEREST IF NEG BAL'}
@attribute operation {'OTHER','REMITTED TO ANOTHER BANK','CASH WITHDRAWAL','FROM ANOTHER BANK'}
@attribute type {'CREDIT','WITHDRAWAL'}

@data
3372,14,9838,78310.703125,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1584,0,122.300003,29363.5,'INTEREST CREDITED','OTHER','CREDIT'
9640,5,10597,36857,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2713,18,14.6,30596.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2453,25,14.6,26713,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2453,0,87.900002,21826.699219,'INTEREST CREDITED','OTHER','CREDIT'
2302,0,128.199997,27966.400391,'INTEREST CREDITED','OTHER','CREDIT'
3733,0,171.199997,34798.398438,'INTEREST CREDITED','OTHER','CREDIT'
3733,22,14.6,51843.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1765,19,14.6,13823.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
4650,7,6700,21443.800781,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2062,0,244.800003,52173.601563,'INTEREST CREDITED','OTHER','CREDIT'
3939,0,116.400002,30988.099609,'INTEREST CREDITED','OTHER','CREDIT'
3939,0,114.300003,30042.099609,'INTEREST CREDITED','OTHER','CREDIT'
7099,0,106.699997,20201.800781,'INTEREST CREDITED','OTHER','CREDIT'
1548,12,2106,13541.299805,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1548,0,76.199997,18904.099609,'INTEREST CREDITED','OTHER','CREDIT'
2744,0,108.099998,16339.700195,'INTEREST CREDITED','OTHER','CREDIT'
53,0,69.599998,16185.799805,'INTEREST CREDITED','OTHER','CREDIT'
987,0,201.399994,48087.5,'INTEREST CREDITED','OTHER','CREDIT'
2747,17,14.6,20999.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2747,14,3826,17137.900391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1940,0,56.200001,13165,'INTEREST CREDITED','OTHER','CREDIT'
1940,2,3106,13481,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1940,24,14.6,19526.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3075,6,5054,29190,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
878,0,222.199997,46381.898438,'INTEREST CREDITED','OTHER','CREDIT'
363,30,281,53824.398438,'INTEREST CREDITED','OTHER','CREDIT'
1425,0,240.899994,58731.300781,'INTEREST CREDITED','OTHER','CREDIT'
3315,30,14.6,49874.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2597,0,150.600006,26801.5,'INTEREST CREDITED','OTHER','CREDIT'
4727,0,161.300003,23028.199219,'INTEREST CREDITED','OTHER','CREDIT'
919,0,37.099998,11535.099609,'INTEREST CREDITED','OTHER','CREDIT'
2932,7,4920,21829.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2932,4,4,23747.099609,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
1505,31,14.6,29139.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1505,30,140.199997,-11363.099609,'SANCTION INTEREST IF NEG BAL','CASH WITHDRAWAL','WITHDRAWAL'
117,20,14.6,16984.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
117,6,4903,22278.199219,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
3148,14,2478,11553.700195,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2613,4,941,19329.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
4424,0,188.5,42309.601563,'INTEREST CREDITED','OTHER','CREDIT'
4424,31,14.6,50929.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2442,25,69.699997,17342.900391,'INTEREST CREDITED','OTHER','CREDIT'
3472,5,227,79459.796875,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
2690,6,6632,44397.800781,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
7674,0,101.099998,18020.099609,'INTEREST CREDITED','OTHER','CREDIT'
2621,0,57.099998,13155.200195,'INTEREST CREDITED','OTHER','CREDIT'
1469,0,115.599998,28793,'INTEREST CREDITED','OTHER','CREDIT'
2121,0,187.5,38241.300781,'INTEREST CREDITED','OTHER','CREDIT'
10445,19,14.6,59585.601563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
998,24,14.6,35512.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
998,23,14.6,31152.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3712,10,6074,22837.300781,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
3712,10,6074,29750,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
5891,0,185.300003,44563.5,'INTEREST CREDITED','OTHER','CREDIT'
5891,0,215.899994,69362.5,'INTEREST CREDITED','OTHER','CREDIT'
3863,5,8504,22960,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
7231,31,14.6,84319.398438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
6097,0,101,22281.699219,'INTEREST CREDITED','OTHER','CREDIT'
6097,18,14.6,20622.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
6097,18,14.6,21954.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3370,31,14.6,31113.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
718,18,14.6,29532.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2894,31,14.6,53053.101563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
5372,31,14.6,58039.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2661,0,93.699997,20983.400391,'INTEREST CREDITED','OTHER','CREDIT'
8261,0,194.899994,58752.5,'INTEREST CREDITED','OTHER','CREDIT'
