@relation transactions-weka.filters.unsupervised.attribute.StringToNominal-Rlast-weka.filters.unsupervised.attribute.StringToNominal-R6-weka.filters.unsupervised.attribute.StringToNominal-R5

@attribute account_id numeric
@attribute days numeric
@attribute amount numeric
@attribute balance numeric
@attribute k_symbol {'INTEREST CREDITED','HOUSEHOLD PAYMENT','PAYMENT FOR STATEMENT','LOAN PAYMENT','OLD AGE PENSION',INSURRANCE,'SANCTION INTEREST IF NEG BAL'}
@attribute operation {'OTHER','REMITTED TO ANOTHER BANK','CASH WITHDRAWAL','FROM ANOTHER BANK'}
@attribute type {'CREDIT','WITHDRAWAL'}

@data
3372,17,14.6,42221.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2731,0,186.199997,44063,'INTEREST CREDITED','OTHER','CREDIT'
2453,6,2190,14263.700195,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
23,5,5807,57225,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
7099,8,528,46561.800781,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
1193,22,14.6,19195,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
987,0,196.399994,45288.398438,'INTEREST CREDITED','OTHER','CREDIT'
3655,17,14.6,42709.398438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3655,7,1124,17592.900391,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
128,0,105.300003,28565.699219,'INTEREST CREDITED','OTHER','CREDIT'
4010,6,5948,21203.599609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
744,8,2165,20921.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3315,0,209.899994,33801.398438,'INTEREST CREDITED','OTHER','CREDIT'
1351,0,82.400002,19721,'INTEREST CREDITED','OTHER','CREDIT'
1351,18,14.6,28385,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2932,19,14.6,56609.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
429,6,5286,29094,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3472,22,14.6,53852.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3472,4,9623,61884.601563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2690,0,84.800003,19025.800781,'INTEREST CREDITED','OTHER','CREDIT'
1469,20,14.6,18320.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1469,6,6228,29957,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
1469,4,3574,32207,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
10445,7,3234,60941.898438,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1499,11,3666,33703.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
4427,0,90.900002,17973.400391,'INTEREST CREDITED','OTHER','CREDIT'
