@relation transactions-weka.filters.unsupervised.attribute.StringToNominal-Rlast-weka.filters.unsupervised.attribute.StringToNominal-R6-weka.filters.unsupervised.attribute.StringToNominal-R5

@attribute account_id numeric
@attribute days numeric
@attribute amount numeric
@attribute balance numeric
@attribute k_symbol {'INTEREST CREDITED','HOUSEHOLD PAYMENT','PAYMENT FOR STATEMENT','LOAN PAYMENT','OLD AGE PENSION',INSURRANCE,'SANCTION INTEREST IF NEG BAL'}
@attribute operation {'OTHER','REMITTED TO ANOTHER BANK','CASH WITHDRAWAL','FROM ANOTHER BANK'}
@attribute type {'CREDIT','WITHDRAWAL'}

@data
3372,0,322.899994,73294.398438,'INTEREST CREDITED','OTHER','CREDIT'
1584,0,53.299999,13142.200195,'INTEREST CREDITED','OTHER','CREDIT'
1584,31,14.6,18818,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1584,0,69.699997,17146.900391,'INTEREST CREDITED','OTHER','CREDIT'
1584,31,14.6,27404.099609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2713,0,200.199997,47818.398438,'INTEREST CREDITED','OTHER','CREDIT'
2453,6,2190,18161.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2453,0,96.5,23961.800781,'INTEREST CREDITED','OTHER','CREDIT'
2302,0,173.399994,43212,'INTEREST CREDITED','OTHER','CREDIT'
4650,7,6700,21741.900391,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3939,30,92.400002,25850.199219,'INTEREST CREDITED','OTHER','CREDIT'
23,0,295.100006,75259.5,'INTEREST CREDITED','OTHER','CREDIT'
7099,0,47.900002,3898.699951,'INTEREST CREDITED','OTHER','CREDIT'
3246,21,14.6,29965.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
660,20,14.6,30804.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1193,8,7334,26268,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
878,6,3943,32420.900391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2524,14,14.6,14610.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
363,31,14.6,59878,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
