@relation transactions-weka.filters.unsupervised.attribute.StringToNominal-Rlast-weka.filters.unsupervised.attribute.StringToNominal-R6-weka.filters.unsupervised.attribute.StringToNominal-R5

@attribute account_id numeric
@attribute days numeric
@attribute amount numeric
@attribute balance numeric
@attribute k_symbol {'INTEREST CREDITED','HOUSEHOLD PAYMENT','PAYMENT FOR STATEMENT','LOAN PAYMENT','OLD AGE PENSION',INSURRANCE,'SANCTION INTEREST IF NEG BAL'}
@attribute operation {'OTHER','REMITTED TO ANOTHER BANK','CASH WITHDRAWAL','FROM ANOTHER BANK'}
@attribute type {'CREDIT','WITHDRAWAL'}

@data
2353,0,139.600006,32103.699219,'INTEREST CREDITED','OTHER','CREDIT'
2155,5,735,25064.300781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
567,0,223,44596.601563,'INTEREST CREDITED','OTHER','CREDIT'
2894,0,266.799988,53067.699219,'INTEREST CREDITED','OTHER','CREDIT'
8261,1,646,13847.5,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
2229,0,8.4,18758.400391,'INTEREST CREDITED','OTHER','CREDIT'
3937,0,5258,6058,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
976,5,5244,32534.300781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
662,23,14.6,23971.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
960,17,100,45446.101563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1999,19,14.6,26183.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2960,0,53.400002,17852.699219,'INTEREST CREDITED','OTHER','CREDIT'
5366,31,14.6,8956.799805,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
623,16,14.6,23231.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3422,24,14.6,38071.101563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
