@relation transactions-weka.filters.unsupervised.attribute.StringToNominal-Rlast-weka.filters.unsupervised.attribute.StringToNominal-R6-weka.filters.unsupervised.attribute.StringToNominal-R5

@attribute account_id numeric
@attribute days numeric
@attribute amount numeric
@attribute balance numeric
@attribute k_symbol {'INTEREST CREDITED','HOUSEHOLD PAYMENT','PAYMENT FOR STATEMENT','LOAN PAYMENT','OLD AGE PENSION',INSURRANCE,'SANCTION INTEREST IF NEG BAL'}
@attribute operation {'OTHER','REMITTED TO ANOTHER BANK','CASH WITHDRAWAL','FROM ANOTHER BANK'}
@attribute type {'CREDIT','WITHDRAWAL'}

@data
3372,16,14.6,38643.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2713,0,94.599998,15288,'INTEREST CREDITED','OTHER','CREDIT'
1863,25,14.6,48615.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2302,7,1989,39895.300781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2302,0,77.599998,19404.699219,'INTEREST CREDITED','OTHER','CREDIT'
1765,9,5242,21392.300781,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
4650,0,89.099998,19003,'INTEREST CREDITED','OTHER','CREDIT'
4650,7,6700,45650,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
7181,0,132.600006,23455.300781,'INTEREST CREDITED','OTHER','CREDIT'
3939,12,5177,37502,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
23,0,183,41621.5,'INTEREST CREDITED','OTHER','CREDIT'
3246,0,114.400002,27622.199219,'INTEREST CREDITED','OTHER','CREDIT'
3305,16,14.6,15170.799805,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
128,30,14.6,40825.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
128,31,14.6,63070.601563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2524,0,82.099998,21558.300781,'INTEREST CREDITED','OTHER','CREDIT'
