@relation transactions-weka.filters.unsupervised.attribute.StringToNominal-Rlast-weka.filters.unsupervised.attribute.StringToNominal-R6-weka.filters.unsupervised.attribute.StringToNominal-R5

@attribute account_id numeric
@attribute days numeric
@attribute amount numeric
@attribute balance numeric
@attribute k_symbol {'INTEREST CREDITED','HOUSEHOLD PAYMENT','PAYMENT FOR STATEMENT','LOAN PAYMENT','OLD AGE PENSION',INSURRANCE,'SANCTION INTEREST IF NEG BAL'}
@attribute operation {'OTHER','REMITTED TO ANOTHER BANK','CASH WITHDRAWAL','FROM ANOTHER BANK'}
@attribute type {'CREDIT','WITHDRAWAL'}

@data
9640,0,384.299988,85873.796875,'INTEREST CREDITED','OTHER','CREDIT'
1765,17,14.6,13089.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1765,19,14.6,17506.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
744,17,14.6,13625.099609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1052,0,101.300003,20076,'INTEREST CREDITED','OTHER','CREDIT'
819,0,156.199997,38220.898438,'INTEREST CREDITED','OTHER','CREDIT'
117,21,14.6,24899.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3314,31,148.600006,29513.099609,'INTEREST CREDITED','OTHER','CREDIT'
3712,3,2499,18647.300781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1275,0,119.199997,24729.699219,'INTEREST CREDITED','OTHER','CREDIT'
5428,13,4600,54196,'HOUSEHOLD PAYMENT','CASH WITHDRAWAL','WITHDRAWAL'
5428,0,14.6,82963.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
4287,31,14.6,29643.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3167,0,247.300003,60349,'INTEREST CREDITED','OTHER','CREDIT'
5387,0,118.599998,28007.400391,'INTEREST CREDITED','OTHER','CREDIT'
695,0,163.399994,33782.699219,'INTEREST CREDITED','OTHER','CREDIT'
