@relation transactions-weka.filters.unsupervised.attribute.StringToNominal-Rlast-weka.filters.unsupervised.attribute.StringToNominal-R6-weka.filters.unsupervised.attribute.StringToNominal-R5

@attribute account_id numeric
@attribute days numeric
@attribute amount numeric
@attribute balance numeric
@attribute k_symbol {'INTEREST CREDITED','HOUSEHOLD PAYMENT','PAYMENT FOR STATEMENT','LOAN PAYMENT','OLD AGE PENSION',INSURRANCE,'SANCTION INTEREST IF NEG BAL'}
@attribute operation {'OTHER','REMITTED TO ANOTHER BANK','CASH WITHDRAWAL','FROM ANOTHER BANK'}
@attribute type {'CREDIT','WITHDRAWAL'}

@data
2713,13,6422,30980.5,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2453,0,110.099998,27307.800781,'INTEREST CREDITED','OTHER','CREDIT'
3733,19,14.6,63415.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1580,0,246,50902.101563,'INTEREST CREDITED','OTHER','CREDIT'
3246,0,78.699997,18313.199219,'INTEREST CREDITED','OTHER','CREDIT'
893,0,69.400002,25899.400391,'INTEREST CREDITED','OTHER','CREDIT'
893,30,14.6,47176.601563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
53,10,4277,21533.599609,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
53,10,4277,21284.099609,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
1940,28,4660,14680,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
7795,31,14.6,33251.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
128,0,168.600006,40840.5,'INTEREST CREDITED','OTHER','CREDIT'
5072,0,337.5,77354.703125,'INTEREST CREDITED','OTHER','CREDIT'
2074,0,107.900002,21363,'INTEREST CREDITED','OTHER','CREDIT'
2074,26,14.6,10272.299805,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
849,0,62.299999,21020.400391,'INTEREST CREDITED','OTHER','CREDIT'
2932,0,203,39822.800781,'INTEREST CREDITED','OTHER','CREDIT'
2932,0,147.899994,43651.300781,'INTEREST CREDITED','OTHER','CREDIT'
429,0,173.5,45164.5,'INTEREST CREDITED','OTHER','CREDIT'
2353,17,318.5,75056,'INTEREST CREDITED','OTHER','CREDIT'
2613,10,4985,36897.800781,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
7674,0,175.199997,25815.300781,'INTEREST CREDITED','OTHER','CREDIT'
2621,0,66,17262.699219,'INTEREST CREDITED','OTHER','CREDIT'
9833,11,6531,85666.5,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
4427,0,66.199997,15683,'INTEREST CREDITED','OTHER','CREDIT'
3863,5,8504,22856.300781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2155,0,112,27270.400391,'INTEREST CREDITED','OTHER','CREDIT'
2894,0,304.5,58303.699219,'INTEREST CREDITED','OTHER','CREDIT'
8261,31,256.600006,65069.898438,'INTEREST CREDITED','OTHER','CREDIT'
8713,31,14.6,28533,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2916,23,14.6,31878.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
504,0,14.6,16148.299805,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
6511,0,47,16682.099609,'INTEREST CREDITED','OTHER','CREDIT'
5387,25,14.6,25433.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3469,18,14.6,27034.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
475,4,2760,15823.200195,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3697,21,14.6,21061.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
860,6,8071,21182.699219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1944,7,6741,28812.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3053,0,247.699997,66135.101563,'INTEREST CREDITED','OTHER','CREDIT'
3311,0,152.800003,28935,'INTEREST CREDITED','OTHER','CREDIT'
441,23,30,67253.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
441,0,418.100006,92297.796875,'INTEREST CREDITED','OTHER','CREDIT'
3824,23,14.6,32043.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
779,28,14.6,28162.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3907,0,212.600006,24556.199219,'INTEREST CREDITED','OTHER','CREDIT'
3147,3,7729,35870.5,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
662,7,3330,22122.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
530,31,14.6,29822.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3891,7,3172,58407.398438,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1337,0,104.599998,25674.400391,'INTEREST CREDITED','OTHER','CREDIT'
1286,0,82.599998,18579.300781,'INTEREST CREDITED','OTHER','CREDIT'
701,0,155.399994,34949.699219,'INTEREST CREDITED','OTHER','CREDIT'
10131,0,163.800003,35987.199219,'INTEREST CREDITED','OTHER','CREDIT'
6699,5,7303,31361.300781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3017,0,111.900002,14247.900391,'INTEREST CREDITED','OTHER','CREDIT'
3495,6,5079,33261.300781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1383,0,197.699997,43937.199219,'INTEREST CREDITED','OTHER','CREDIT'
1588,17,14.6,20816.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3737,18,14.6,21566.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
4488,31,14.6,24317.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2099,0,242.600006,60599,'INTEREST CREDITED','OTHER','CREDIT'
2974,9,1546,28834,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3028,0,63.599998,13904.5,'INTEREST CREDITED','OTHER','CREDIT'
332,26,14.6,35540.601563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2527,25,14.6,73580.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3995,7,983,33252.199219,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
1472,31,119.900002,32704.800781,'INTEREST CREDITED','OTHER','CREDIT'
2388,0,111.599998,26675.099609,'INTEREST CREDITED','OTHER','CREDIT'
2388,21,14.6,23716.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1419,2,6051,30431.400391,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
3392,5,6139,20968.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
340,17,14.6,25504,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2256,0,4729,5429,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
1042,0,155.600006,43018.699219,'INTEREST CREDITED','OTHER','CREDIT'
4631,19,294.200012,77200.203125,'INTEREST CREDITED','OTHER','CREDIT'
3999,21,14.6,62340.398438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
4156,0,151.100006,35490.398438,'INTEREST CREDITED','OTHER','CREDIT'
2111,0,297.899994,60408.199219,'INTEREST CREDITED','OTHER','CREDIT'
1248,1,6372,21664.699219,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
3854,17,14.6,32841.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1378,31,239.699997,62130.898438,'INTEREST CREDITED','OTHER','CREDIT'
1378,0,232.800003,49199.5,'INTEREST CREDITED','OTHER','CREDIT'
1378,0,233.600006,48073.101563,'INTEREST CREDITED','OTHER','CREDIT'
2538,18,14.6,26915.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2538,18,14.6,26610.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1731,11,4758,29963.099609,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
1731,3,2631,23277.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3067,6,2604,18762,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
751,0,94.800003,23087.599609,'INTEREST CREDITED','OTHER','CREDIT'
844,20,14.6,44463.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
10656,31,14.6,42089.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
10656,0,156.600006,46107,'INTEREST CREDITED','OTHER','CREDIT'
10656,0,150,34825.5,'INTEREST CREDITED','OTHER','CREDIT'
3505,0,146.800003,34750.398438,'INTEREST CREDITED','OTHER','CREDIT'
1247,12,2077,54704.101563,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2199,23,14.6,26544,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2199,0,120.5,30664,'INTEREST CREDITED','OTHER','CREDIT'
2514,19,14.6,46763.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2514,18,14.6,79846.796875,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2504,20,14.6,55184.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1285,19,14.6,34146.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1695,28,50.099998,19620.900391,'INTEREST CREDITED','OTHER','CREDIT'
2711,19,14.6,40918.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2054,13,1488,41896.898438,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3302,24,14.6,31251,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3302,1,1376,52476.398438,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3302,1,1376,48895.398438,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
8316,0,234.300003,60137.800781,'INTEREST CREDITED','OTHER','CREDIT'
1874,0,70.199997,17263.699219,'INTEREST CREDITED','OTHER','CREDIT'
2627,22,14.6,20598.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
477,16,14.6,56200.601563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1982,5,3732,31331.300781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1630,0,68.300003,17402.099609,'INTEREST CREDITED','OTHER','CREDIT'
1678,0,170.699997,40055.601563,'INTEREST CREDITED','OTHER','CREDIT'
1317,8,3493,30602.900391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1317,20,14.6,35019.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
320,30,14.6,38084.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3532,0,130.899994,32631.599609,'INTEREST CREDITED','OTHER','CREDIT'
2925,14,14.6,27545,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
153,0,109.699997,32739,'INTEREST CREDITED','OTHER','CREDIT'
50,0,129.600006,29894.800781,'INTEREST CREDITED','OTHER','CREDIT'
2328,0,6765,7765,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2328,5,6765,69951.601563,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
3659,5,1672,51128.300781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
