@relation transactions-weka.filters.unsupervised.attribute.StringToNominal-Rlast-weka.filters.unsupervised.attribute.StringToNominal-R6-weka.filters.unsupervised.attribute.StringToNominal-R5

@attribute account_id numeric
@attribute days numeric
@attribute amount numeric
@attribute balance numeric
@attribute k_symbol {'INTEREST CREDITED','HOUSEHOLD PAYMENT','PAYMENT FOR STATEMENT','LOAN PAYMENT','OLD AGE PENSION',INSURRANCE,'SANCTION INTEREST IF NEG BAL'}
@attribute operation {'OTHER','REMITTED TO ANOTHER BANK','CASH WITHDRAWAL','FROM ANOTHER BANK'}
@attribute type {'CREDIT','WITHDRAWAL'}

@data
9640,5,10597,25155.599609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
9640,26,14.6,96267.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2713,18,28.799999,26291.800781,'INTEREST CREDITED','OTHER','CREDIT'
1765,9,5242,20703.5,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
4650,0,156.600006,37171.398438,'INTEREST CREDITED','OTHER','CREDIT'
2062,2,7182.5,19344.5,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3939,12,5177,32621.599609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
114,5,4234,19618.5,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
893,0,270.600006,66306.296875,'INTEREST CREDITED','OTHER','CREDIT'
2747,31,119.199997,29975.199219,'INTEREST CREDITED','OTHER','CREDIT'
1940,2,3106,13481,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1940,2,3106,18884,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
110,18,14.6,56061.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
7795,12,6202,51737.300781,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
128,0,192,48975,'INTEREST CREDITED','OTHER','CREDIT'
363,30,281,53824.398438,'INTEREST CREDITED','OTHER','CREDIT'
4010,6,5948,22823.5,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
4010,25,14.6,56063.398438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1425,13,4069,22237.699219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
251,11,3059,34891.699219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
744,0,128.199997,22366.599609,'INTEREST CREDITED','OTHER','CREDIT'
3208,14,14800,10335.200195,'HOUSEHOLD PAYMENT','CASH WITHDRAWAL','WITHDRAWAL'
2492,18,31.700001,14552.700195,'INTEREST CREDITED','OTHER','CREDIT'
2901,25,14.6,51627.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
819,28,14.6,42177.101563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
849,31,191.399994,26062.900391,'INTEREST CREDITED','OTHER','CREDIT'
2932,4,4,57026.699219,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
214,0,56.599998,13961.700195,'INTEREST CREDITED','OTHER','CREDIT'
1505,30,14.6,1289.900024,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3472,4,9623,48451.898438,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2166,0,87.199997,17145.699219,'INTEREST CREDITED','OTHER','CREDIT'
9548,4,962,59833.699219,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3989,7,2097,22923.099609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3989,19,14.6,24541.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
9833,1,8136,50755.699219,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
10445,19,14.6,65625.601563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
10445,5,1951,84350.601563,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
4427,20,14.6,21306.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
4427,0,62.099998,13666.400391,'INTEREST CREDITED','OTHER','CREDIT'
4427,22,14.6,11585.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3478,24,14.6,21079.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
547,31,14.6,17141,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2757,0,72.300003,16310,'INTEREST CREDITED','OTHER','CREDIT'
4260,2,4075.5,18346.300781,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3863,25,14.6,17303.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
7231,0,150.800003,16956,'INTEREST CREDITED','OTHER','CREDIT'
7231,0,232,45008.699219,'INTEREST CREDITED','OTHER','CREDIT'
3662,0,291.899994,65658.101563,'INTEREST CREDITED','OTHER','CREDIT'
5372,30,14.6,76831.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
5372,31,14.6,68238.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2702,11,3537,65020.601563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3793,12,5706,29107.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
8261,18,14.6,23546.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
8713,0,70.5,27532.900391,'INTEREST CREDITED','OTHER','CREDIT'
2489,8,5781,26723.599609,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2916,22,14.6,41338.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3251,31,14.6,15581.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1474,0,2695,19816.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3136,16,14.6,33568.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
