@relation transactions-weka.filters.unsupervised.attribute.StringToNominal-Rlast-weka.filters.unsupervised.attribute.StringToNominal-R6-weka.filters.unsupervised.attribute.StringToNominal-R5

@attribute account_id numeric
@attribute days numeric
@attribute amount numeric
@attribute balance numeric
@attribute k_symbol {'INTEREST CREDITED','HOUSEHOLD PAYMENT','PAYMENT FOR STATEMENT','LOAN PAYMENT','OLD AGE PENSION',INSURRANCE,'SANCTION INTEREST IF NEG BAL'}
@attribute operation {'OTHER','REMITTED TO ANOTHER BANK','CASH WITHDRAWAL','FROM ANOTHER BANK'}
@attribute type {'CREDIT','WITHDRAWAL'}

@data
3372,31,164.100006,43934.101563,'INTEREST CREDITED','OTHER','CREDIT'
3372,0,144.600006,36268.5,'INTEREST CREDITED','OTHER','CREDIT'
3372,0,327.299988,78638,'INTEREST CREDITED','OTHER','CREDIT'
9640,25,14.6,41641.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
9640,0,101.300003,30254.900391,'INTEREST CREDITED','OTHER','CREDIT'
9640,18,14.6,32784.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2731,0,186.199997,44063,'INTEREST CREDITED','OTHER','CREDIT'
2713,0,154.699997,38668.199219,'INTEREST CREDITED','OTHER','CREDIT'
1863,25,14.6,45100,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2453,6,2190,23333.699219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2453,6,2190,21707.900391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2302,7,1989,34539.699219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2302,24,14.6,21169.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3733,9,11123,47004.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1765,2,2011,18692.5,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1765,2,2011,17366.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1765,2,2011,19950.599609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1765,2,2011,18637.599609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
4650,19,14.6,18391.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1580,0,81.599998,34198.5,'INTEREST CREDITED','OTHER','CREDIT'
2062,0,214.100006,58009.398438,'INTEREST CREDITED','OTHER','CREDIT'
2062,18,14.6,41524.101563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
23,0,301.700012,66151.203125,'INTEREST CREDITED','OTHER','CREDIT'
114,5,4234,21249.599609,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
1548,12,2106,20252.900391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1548,17,14.6,20240.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
