@relation transactions-weka.filters.unsupervised.attribute.StringToNominal-Rlast-weka.filters.unsupervised.attribute.StringToNominal-R6-weka.filters.unsupervised.attribute.StringToNominal-R5

@attribute account_id numeric
@attribute days numeric
@attribute amount numeric
@attribute balance numeric
@attribute k_symbol {'INTEREST CREDITED','HOUSEHOLD PAYMENT','PAYMENT FOR STATEMENT','LOAN PAYMENT','OLD AGE PENSION',INSURRANCE,'SANCTION INTEREST IF NEG BAL'}
@attribute operation {'OTHER','REMITTED TO ANOTHER BANK','CASH WITHDRAWAL','FROM ANOTHER BANK'}
@attribute type {'CREDIT','WITHDRAWAL'}

@data
2713,13,6422,25051,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
987,10,3528,70439.398438,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3305,2,6684,28704.300781,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
1940,0,77.400002,19191.800781,'INTEREST CREDITED','OTHER','CREDIT'
3543,31,14.6,19312.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3989,7,2097,26044.599609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1469,4,3574,31592.300781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2121,6,2625,39828.699219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
10445,7,3234,61803.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1499,11,3666,33703.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
998,24,14.6,59156.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
4427,8,5005,29554.099609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
7176,5,6110,46081.601563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
120,0,254.800003,44505.800781,'INTEREST CREDITED','OTHER','CREDIT'
5428,0,80.199997,38418.300781,'INTEREST CREDITED','OTHER','CREDIT'
1583,0,323.100006,59980.699219,'INTEREST CREDITED','OTHER','CREDIT'
1937,12,4896,22095.5,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
3469,0,105.400002,27412.800781,'INTEREST CREDITED','OTHER','CREDIT'
10001,18,14.6,70614.703125,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3147,11,33,39592.898438,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
662,7,3330,22788.099609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
255,7,5323,38186.5,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3048,30,184.699997,34543.699219,'INTEREST CREDITED','OTHER','CREDIT'
1295,23,14.6,15786.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
8856,0,241.899994,81079.101563,'INTEREST CREDITED','OTHER','CREDIT'
1517,22,14.6,20943.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
9192,29,14.6,67468.703125,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2688,18,14.6,13508.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3158,0,96.300003,23549.400391,'INTEREST CREDITED','OTHER','CREDIT'
1203,18,14.6,66301.703125,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
5066,5,4206,11233.700195,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1839,9,3093,35733.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1822,2,1996,25487.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1822,2,1996,46591.398438,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
836,19,14.6,20700.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3028,19,14.6,17559,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3995,7,3601,21483.300781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
9307,0,207,31126,'INTEREST CREDITED','OTHER','CREDIT'
