@relation transactions-weka.filters.unsupervised.attribute.StringToNominal-Rlast-weka.filters.unsupervised.attribute.StringToNominal-R6-weka.filters.unsupervised.attribute.StringToNominal-R5

@attribute account_id numeric
@attribute days numeric
@attribute amount numeric
@attribute balance numeric
@attribute k_symbol {'INTEREST CREDITED','HOUSEHOLD PAYMENT','PAYMENT FOR STATEMENT','LOAN PAYMENT','OLD AGE PENSION',INSURRANCE,'SANCTION INTEREST IF NEG BAL'}
@attribute operation {'OTHER','REMITTED TO ANOTHER BANK','CASH WITHDRAWAL','FROM ANOTHER BANK'}
@attribute type {'CREDIT','WITHDRAWAL'}

@data
2747,14,3826,30016.699219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
744,8,2165,20383.599609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2932,0,306,63824.398438,'INTEREST CREDITED','OTHER','CREDIT'
2690,23,14.6,37765.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3863,0,117.400002,29470.5,'INTEREST CREDITED','OTHER','CREDIT'
2489,16,27.799999,24123.699219,'INTEREST CREDITED','OTHER','CREDIT'
1470,18,14.6,45007.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2821,31,14.6,35657.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
960,13,5940,95564.601563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3204,0,277.200012,67588.601563,'INTEREST CREDITED','OTHER','CREDIT'
2871,0,109.5,26081.900391,'INTEREST CREDITED','OTHER','CREDIT'
701,0,120,28707.199219,'INTEREST CREDITED','OTHER','CREDIT'
6699,19,14.6,45749.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1401,0,137.199997,30561.199219,'INTEREST CREDITED','OTHER','CREDIT'
2083,19,14.6,36959.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
8225,0,33.799999,4434.700195,'INTEREST CREDITED','OTHER','CREDIT'
340,7,5774,46215.699219,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
1646,25,30,37398.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
5,8,2668,19408,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2519,15,14.6,20990.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2199,7,668,25963.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1695,6,14658,68881.101563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
9897,8,6953,32138.099609,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
3302,6,57,27965.5,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
3621,18,14.6,26701.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2867,20,14.6,39303.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2867,0,262.299988,59929.101563,'INTEREST CREDITED','OTHER','CREDIT'
2966,0,164.300003,39597.101563,'INTEREST CREDITED','OTHER','CREDIT'
3532,28,14.6,24468.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2628,0,264.5,92278.101563,'INTEREST CREDITED','OTHER','CREDIT'
2101,0,722,23855.199219,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
3704,4,3046,29962.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2700,18,14.6,25401,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
9188,0,66,33453.101563,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
3960,5,4807,27323,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2665,0,149.5,32373.300781,'INTEREST CREDITED','OTHER','CREDIT'
5118,9,3095,41246.601563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
67,12,6393,72237.203125,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3918,12,4865,22296.5,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
5927,0,50,16892.800781,'INTEREST CREDITED','OTHER','CREDIT'
3887,13,2013,41876.898438,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2819,0,266,64615.601563,'INTEREST CREDITED','OTHER','CREDIT'
360,0,311.899994,53734.699219,'INTEREST CREDITED','OTHER','CREDIT'
2712,0,121.900002,27047.099609,'INTEREST CREDITED','OTHER','CREDIT'
4329,28,14.6,29952,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3678,0,0.3,-5368,'INTEREST CREDITED','OTHER','CREDIT'
2152,1,4880,27177.800781,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
3096,1,6446,30489.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
213,0,160,35516.699219,'INTEREST CREDITED','OTHER','CREDIT'
10911,0,140.100006,34974.101563,'INTEREST CREDITED','OTHER','CREDIT'
10911,11,7312,43159.300781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3936,0,124.400002,32786.398438,'INTEREST CREDITED','OTHER','CREDIT'
3241,0,112.400002,26972,'INTEREST CREDITED','OTHER','CREDIT'
7944,0,274.799988,73232.796875,'INTEREST CREDITED','OTHER','CREDIT'
3166,0,268.399994,63962.800781,'INTEREST CREDITED','OTHER','CREDIT'
3745,23,14.6,31415.099609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
926,1,1748,15577.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1026,22,14.6,46861.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
7614,0,171.100006,37747,'INTEREST CREDITED','OTHER','CREDIT'
4047,30,30,32550,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3292,0,69.599998,17645.800781,'INTEREST CREDITED','OTHER','CREDIT'
2856,0,121.099998,27468.400391,'INTEREST CREDITED','OTHER','CREDIT'
160,6,2374,82297.101563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
854,30,83,25218,'INTEREST CREDITED','OTHER','CREDIT'
19,12,2523.199951,21204.400391,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1702,23,14.6,29067.099609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2225,22,14.6,19127.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1168,4,48,20347.599609,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
3522,17,14.6,16732.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
806,22,14.6,18493.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3729,7,4412,22965,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
368,18,14.6,16146.799805,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
346,0,167.600006,44838.800781,'INTEREST CREDITED','OTHER','CREDIT'
346,0,238.600006,52480.699219,'INTEREST CREDITED','OTHER','CREDIT'
4907,17,259.700012,68823.296875,'INTEREST CREDITED','OTHER','CREDIT'
