@relation transactions-weka.filters.unsupervised.attribute.StringToNominal-Rlast-weka.filters.unsupervised.attribute.StringToNominal-R6-weka.filters.unsupervised.attribute.StringToNominal-R5

@attribute account_id numeric
@attribute days numeric
@attribute amount numeric
@attribute balance numeric
@attribute k_symbol {'INTEREST CREDITED','HOUSEHOLD PAYMENT','PAYMENT FOR STATEMENT','LOAN PAYMENT','OLD AGE PENSION',INSURRANCE,'SANCTION INTEREST IF NEG BAL'}
@attribute operation {'OTHER','REMITTED TO ANOTHER BANK','CASH WITHDRAWAL','FROM ANOTHER BANK'}
@attribute type {'CREDIT','WITHDRAWAL'}

@data
3372,0,207.800003,42236.101563,'INTEREST CREDITED','OTHER','CREDIT'
3372,0,171.100006,42350.601563,'INTEREST CREDITED','OTHER','CREDIT'
9640,0,153.300003,40226.800781,'INTEREST CREDITED','OTHER','CREDIT'
9640,5,10597,25262.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
9640,25,14.6,91751.203125,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2731,0,231.100006,52887.5,'INTEREST CREDITED','OTHER','CREDIT'
2713,17,28.799999,19841,'INTEREST CREDITED','OTHER','CREDIT'
2453,0,93.400002,23326.400391,'INTEREST CREDITED','OTHER','CREDIT'
3733,9,11123,47004.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3733,0,216.800003,45098.699219,'INTEREST CREDITED','OTHER','CREDIT'
1765,9,5242,21611.300781,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
4650,0,70.699997,13902.5,'INTEREST CREDITED','OTHER','CREDIT'
4650,5,554,1919.400024,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
4650,0,156.600006,37171.398438,'INTEREST CREDITED','OTHER','CREDIT'
7181,6,16,36346.300781,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
7181,0,205.699997,58896.601563,'INTEREST CREDITED','OTHER','CREDIT'
2062,10,107,26527,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3939,0,124.699997,30247.199219,'INTEREST CREDITED','OTHER','CREDIT'
3939,19,14.6,31343.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3939,12,5177,25794.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
23,5,5807,37100.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
23,5,5807,48526.398438,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
7099,4,4882.5,29727.599609,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1548,0,72.5,17846.099609,'INTEREST CREDITED','OTHER','CREDIT'
3246,0,93.699997,21996,'INTEREST CREDITED','OTHER','CREDIT'
3246,21,14.6,27607.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
660,20,14.6,29515.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
660,0,201.100006,50788.300781,'INTEREST CREDITED','OTHER','CREDIT'
3254,0,126.400002,29069.400391,'INTEREST CREDITED','OTHER','CREDIT'
1193,8,7334,28935.599609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
53,0,73.900002,18294.099609,'INTEREST CREDITED','OTHER','CREDIT'
53,0,98,23546.599609,'INTEREST CREDITED','OTHER','CREDIT'
