@relation transactions-weka.filters.unsupervised.attribute.StringToNominal-Rlast-weka.filters.unsupervised.attribute.StringToNominal-R6-weka.filters.unsupervised.attribute.StringToNominal-R5

@attribute account_id numeric
@attribute days numeric
@attribute amount numeric
@attribute balance numeric
@attribute k_symbol {'INTEREST CREDITED','HOUSEHOLD PAYMENT','PAYMENT FOR STATEMENT','LOAN PAYMENT','OLD AGE PENSION',INSURRANCE,'SANCTION INTEREST IF NEG BAL'}
@attribute operation {'OTHER','REMITTED TO ANOTHER BANK','CASH WITHDRAWAL','FROM ANOTHER BANK'}
@attribute type {'CREDIT','WITHDRAWAL'}

@data
2713,17,14.6,25986.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2713,0,3387,39961.300781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1863,1,201,28200.400391,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
2302,0,168.399994,36293.699219,'INTEREST CREDITED','OTHER','CREDIT'
2302,0,109.400002,21499.800781,'INTEREST CREDITED','OTHER','CREDIT'
3733,9,11123,33961.101563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1765,9,5242,23993.400391,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
4650,0,96.300003,20578.699219,'INTEREST CREDITED','OTHER','CREDIT'
4650,18,14.6,18988.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1580,28,14.6,30123.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
7181,0,210.5,36883.300781,'INTEREST CREDITED','OTHER','CREDIT'
7181,1,5030,77028.203125,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2062,30,255.199997,75150.203125,'INTEREST CREDITED','OTHER','CREDIT'
3939,0,111.900002,24848.099609,'INTEREST CREDITED','OTHER','CREDIT'
3939,0,106,25178,'INTEREST CREDITED','OTHER','CREDIT'
23,0,182.199997,40457.300781,'INTEREST CREDITED','OTHER','CREDIT'
114,19,14.6,20785.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1548,12,2106,15392.900391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1548,12,2106,18827.900391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2744,19,30,22083.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
660,19,14.6,36929.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
660,0,215.300003,57159,'INTEREST CREDITED','OTHER','CREDIT'
1193,0,127.900002,21877.199219,'INTEREST CREDITED','OTHER','CREDIT'
1193,8,7334,24365.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
53,0,88,21750.699219,'INTEREST CREDITED','OTHER','CREDIT'
3305,12,22,10991.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2747,14,14.6,14462.299805,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2747,0,119.900002,30136.599609,'INTEREST CREDITED','OTHER','CREDIT'
1940,24,14.6,19187.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1940,24,14.6,13636.099609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1940,0,68.599998,17167,'INTEREST CREDITED','OTHER','CREDIT'
3655,7,1124,22063.199219,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
3655,7,2945,31603.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3075,0,83.300003,19930.900391,'INTEREST CREDITED','OTHER','CREDIT'
110,0,213.399994,55280.101563,'INTEREST CREDITED','OTHER','CREDIT'
7795,12,6202,56955.300781,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
7795,18,14.6,57939.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
