@relation transactions-weka.filters.unsupervised.attribute.StringToNominal-Rlast-weka.filters.unsupervised.attribute.StringToNominal-R6-weka.filters.unsupervised.attribute.StringToNominal-R5

@attribute account_id numeric
@attribute days numeric
@attribute amount numeric
@attribute balance numeric
@attribute k_symbol {'INTEREST CREDITED','HOUSEHOLD PAYMENT','PAYMENT FOR STATEMENT','LOAN PAYMENT','OLD AGE PENSION',INSURRANCE,'SANCTION INTEREST IF NEG BAL'}
@attribute operation {'OTHER','REMITTED TO ANOTHER BANK','CASH WITHDRAWAL','FROM ANOTHER BANK'}
@attribute type {'CREDIT','WITHDRAWAL'}

@data
3372,16,14.6,46238.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2713,0,90.599998,21456.099609,'INTEREST CREDITED','OTHER','CREDIT'
2453,0,106.599998,26159.400391,'INTEREST CREDITED','OTHER','CREDIT'
3733,0,311.299988,68095.898438,'INTEREST CREDITED','OTHER','CREDIT'
660,11,1234,45173.601563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
893,31,14.6,75051.203125,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2747,14,3826,15179.599609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1940,0,68.599998,17167,'INTEREST CREDITED','OTHER','CREDIT'
2524,28,6263,19089,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2524,16,14.6,19937.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
5072,8,1065,35150.398438,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
5072,17,14.6,59957.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1052,0,143.300003,36606.300781,'INTEREST CREDITED','OTHER','CREDIT'
2492,7,6901,19686.5,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2613,10,4985,23698.699219,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2613,10,4985,27942.699219,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2442,6,540,14912.299805,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3472,22,14.6,73735,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
9833,0,310.600006,69542.796875,'INTEREST CREDITED','OTHER','CREDIT'
998,31,14.6,57094.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
998,0,144.399994,20377.5,'INTEREST CREDITED','OTHER','CREDIT'
998,7,7641,11781.599609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
8261,1,646,18042.5,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
1937,17,14.6,21059.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1937,12,4896,21655.5,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2591,19,14.6,17780.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
10001,12,529,52148.699219,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
10001,19,14.6,50264.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1470,0,164.600006,30319.800781,'INTEREST CREDITED','OTHER','CREDIT'
2345,2,3612,35112.898438,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2345,14,14.6,32207.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3697,9,300,21639.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
10257,25,14.6,53446.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
140,31,105.800003,16361.5,'INTEREST CREDITED','OTHER','CREDIT'
860,6,8071,15561.799805,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3937,5,5258,18151.300781,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
3824,23,14.6,31999.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3321,31,14.6,38575.601563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3147,30,177.199997,47440.898438,'INTEREST CREDITED','OTHER','CREDIT'
1013,10,2081,14660.5,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
662,0,113.400002,27295.699219,'INTEREST CREDITED','OTHER','CREDIT'
331,17,14.6,13575.200195,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3474,0,67.5,14741.099609,'INTEREST CREDITED','OTHER','CREDIT'
1539,15,5500,-5343.700195,'HOUSEHOLD PAYMENT','CASH WITHDRAWAL','WITHDRAWAL'
649,31,30,41682.601563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1295,23,14.6,24536.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1286,20,100,94790,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1286,23,100,41971.601563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1286,23,100,62439,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1286,0,403.200012,111720,'INTEREST CREDITED','OTHER','CREDIT'
2871,7,3829,25907.5,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
8856,29,14.6,108180,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1376,0,84.599998,20796.400391,'INTEREST CREDITED','OTHER','CREDIT'
5726,1,9100,23609,'HOUSEHOLD PAYMENT','CASH WITHDRAWAL','WITHDRAWAL'
3495,0,213.399994,24788.099609,'INTEREST CREDITED','OTHER','CREDIT'
1154,9,3475,75558.898438,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1808,12,8033.200195,81558.398438,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
5066,2,4206,55717.398438,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
11271,16,14.6,18872.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1401,19,14.6,33980.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
5991,0,148.300003,35621.898438,'INTEREST CREDITED','OTHER','CREDIT'
9814,0,300,60794.199219,'INTEREST CREDITED','OTHER','CREDIT'
1665,7,1578,19778.300781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2099,0,266,51134.398438,'INTEREST CREDITED','OTHER','CREDIT'
332,5,2385,22757.599609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
623,0,80,18643.800781,'INTEREST CREDITED','OTHER','CREDIT'
1331,0,127.300003,26757.099609,'INTEREST CREDITED','OTHER','CREDIT'
9307,19,14.6,30272.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3924,0,68.5,17178,'INTEREST CREDITED','OTHER','CREDIT'
2037,12,762,35629.699219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
4631,12,3647,85903.601563,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
857,17,14.6,16596.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
9104,0,191.899994,51738.101563,'INTEREST CREDITED','OTHER','CREDIT'
3854,0,103.199997,25289.400391,'INTEREST CREDITED','OTHER','CREDIT'
274,18,14.6,30183.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1378,9,2953,52667.5,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2538,8,3689,14198.099609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1646,5,6521,59387.101563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2458,31,30,30584.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
844,0,221,53084.199219,'INTEREST CREDITED','OTHER','CREDIT'
10656,0,215.899994,48877.699219,'INTEREST CREDITED','OTHER','CREDIT'
10656,0,44.400002,9954,'INTEREST CREDITED','OTHER','CREDIT'
3505,11,3823,91955.296875,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1495,17,14.6,44148.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1247,0,222.699997,68879.101563,'INTEREST CREDITED','OTHER','CREDIT'
2274,31,14.6,42378,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
7033,31,14.6,6998.299805,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1695,0,151,84553.398438,'INTEREST CREDITED','OTHER','CREDIT'
3376,9,6794,43048.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2054,13,1488,43720.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
8316,18,14.6,41422.398438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3041,21,14.6,27283.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1874,30,14.6,27009.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2253,13,6028,34200.601563,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2919,0,94.699997,20076.5,'INTEREST CREDITED','OTHER','CREDIT'
42,8,1592,22659.300781,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
42,5,4239,37253.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2413,0,11.9,17132.900391,'INTEREST CREDITED','OTHER','CREDIT'
3687,19,14.6,36089.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1317,20,14.6,25331,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3179,0,76.5,18348.800781,'INTEREST CREDITED','OTHER','CREDIT'
2966,18,14.6,34747.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1775,23,14.6,29064.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1775,1,6932,26012.5,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2925,0,92.300003,23143.800781,'INTEREST CREDITED','OTHER','CREDIT'
1597,6,6701,46096.199219,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
1006,0,135.100006,33379,'INTEREST CREDITED','OTHER','CREDIT'
2410,6,6105,63511.101563,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2628,0,28.5,9342.5,'INTEREST CREDITED','OTHER','CREDIT'
4066,0,176.100006,44869.300781,'INTEREST CREDITED','OTHER','CREDIT'
947,0,59.799999,13683.799805,'INTEREST CREDITED','OTHER','CREDIT'
947,18,14.6,23166.099609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3817,12,6529,28027.5,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
485,22,100,50840.101563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3781,0,192,45083,'INTEREST CREDITED','OTHER','CREDIT'
3056,0,868,25133.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3056,18,14.6,22568.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
88,31,15.4,7134.399902,'INTEREST CREDITED','OTHER','CREDIT'
843,0,50.799999,12096.900391,'INTEREST CREDITED','OTHER','CREDIT'
1240,19,14.6,21656.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3152,13,6339,23833,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
377,30,14.6,49610.601563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1188,22,14.6,24047.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3203,11,2111,14732.299805,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
657,16,14.6,36064.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
657,0,165.600006,39638.898438,'INTEREST CREDITED','OTHER','CREDIT'
657,17,14.6,48203,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2540,31,14.6,28685.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3351,21,14.6,36269.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1111,22,14.6,34399.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3287,18,14.6,40109.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3287,0,119.300003,29021.900391,'INTEREST CREDITED','OTHER','CREDIT'
3160,14,8364,53290.699219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
9627,19,100,72996.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3935,25,14.6,25182.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3935,1,652,50740.300781,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
3935,0,147.300003,31676.599609,'INTEREST CREDITED','OTHER','CREDIT'
3935,5,2648,29014,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3935,25,14.6,33296.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3935,5,2648,34233.898438,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3935,1,652,65957.601563,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
264,0,146.399994,34648.5,'INTEREST CREDITED','OTHER','CREDIT'
3113,0,367,15996.700195,INSURRANCE,'REMITTED TO ANOTHER BANK','WITHDRAWAL'
3113,0,131.199997,26168.800781,'INTEREST CREDITED','OTHER','CREDIT'
2336,24,14.6,22665.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2336,6,3058,11402.700195,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1549,0,136.100006,34458,'INTEREST CREDITED','OTHER','CREDIT'
361,7,1941,65585.601563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2124,14,5207,53931.699219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3898,7,6915,28056.400391,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
3898,7,6915,63529.800781,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
3898,23,335.200012,81940.101563,'INTEREST CREDITED','OTHER','CREDIT'
9750,19,14.6,7421.200195,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3328,9,4951,26767.300781,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2331,0,69.800003,17258.699219,'INTEREST CREDITED','OTHER','CREDIT'
1305,31,14.6,71682.296875,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3509,8,3027,43830.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
8759,0,208,71249.898438,'INTEREST CREDITED','OTHER','CREDIT'
9422,10,107,43067.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
456,30,14.6,54637.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
391,0,147.699997,33039.398438,'INTEREST CREDITED','OTHER','CREDIT'
3220,0,159.800003,40714.101563,'INTEREST CREDITED','OTHER','CREDIT'
1774,0,63.900002,16165.599609,'INTEREST CREDITED','OTHER','CREDIT'
3918,12,4865,19302.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3918,12,4865,18401.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3923,17,14.6,43058.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
985,0,80.400002,19336,'INTEREST CREDITED','OTHER','CREDIT'
10440,10,2960,49061.398438,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3503,30,14.6,44906.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2857,22,14.6,18320,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
4186,20,14.6,41225.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
4186,11,7028,16688.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
5927,0,69.400002,19750,'INTEREST CREDITED','OTHER','CREDIT'
370,0,104.099998,25635.099609,'INTEREST CREDITED','OTHER','CREDIT'
4588,0,34.799999,6355,'INTEREST CREDITED','OTHER','CREDIT'
