@relation transactions-weka.filters.unsupervised.attribute.StringToNominal-Rlast-weka.filters.unsupervised.attribute.StringToNominal-R6-weka.filters.unsupervised.attribute.StringToNominal-R5

@attribute account_id numeric
@attribute days numeric
@attribute amount numeric
@attribute balance numeric
@attribute k_symbol {'INTEREST CREDITED','HOUSEHOLD PAYMENT','PAYMENT FOR STATEMENT','LOAN PAYMENT','OLD AGE PENSION',INSURRANCE,'SANCTION INTEREST IF NEG BAL'}
@attribute operation {'OTHER','REMITTED TO ANOTHER BANK','CASH WITHDRAWAL','FROM ANOTHER BANK'}
@attribute type {'CREDIT','WITHDRAWAL'}

@data
3372,0,267,59092.601563,'INTEREST CREDITED','OTHER','CREDIT'
3372,14,9838,64309.601563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2713,13,6422,30484.599609,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2713,13,6422,42005.300781,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2713,18,14.6,40809.398438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1863,31,77.800003,22709.699219,'INTEREST CREDITED','OTHER','CREDIT'
2453,24,14.6,22481.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2453,0,95.699997,24097.5,'INTEREST CREDITED','OTHER','CREDIT'
2302,24,14.6,36815.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3733,0,224.800003,99643.601563,'INTEREST CREDITED','OTHER','CREDIT'
1580,31,14.6,22581.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1580,0,153.5,31738,'INTEREST CREDITED','OTHER','CREDIT'
1548,17,14.6,20240.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3246,9,4621,15954,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
660,0,276.399994,68238.398438,'INTEREST CREDITED','OTHER','CREDIT'
893,0,362.200012,88780.703125,'INTEREST CREDITED','OTHER','CREDIT'
3305,12,22,17797.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3305,14,14.6,13886.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1940,2,3106,13595.599609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
7795,0,376.100006,75958.703125,'INTEREST CREDITED','OTHER','CREDIT'
363,0,200.100006,31175.5,'INTEREST CREDITED','OTHER','CREDIT'
1425,13,4069,39462.5,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
744,0,79,18801,'INTEREST CREDITED','OTHER','CREDIT'
744,0,73.900002,14827.5,'INTEREST CREDITED','OTHER','CREDIT'
5072,4,5292,33230.101563,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1052,31,14.6,19277,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3543,30,14.6,20913.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2597,7,1398,21897.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1505,30,14.6,22873.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
117,6,4903,31744.5,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2353,16,14.6,58388.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2353,0,282,66544.101563,'INTEREST CREDITED','OTHER','CREDIT'
2613,0,63.599998,15673,'INTEREST CREDITED','OTHER','CREDIT'
2613,17,14.6,18918.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
4424,0,142.100006,31728.400391,'INTEREST CREDITED','OTHER','CREDIT'
9548,4,962,75872.398438,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
9833,11,6531,73133.796875,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2121,0,241.399994,50531,'INTEREST CREDITED','OTHER','CREDIT'
1499,0,128.199997,29148,'INTEREST CREDITED','OTHER','CREDIT'
998,0,117.900002,33507.5,'INTEREST CREDITED','OTHER','CREDIT'
4427,22,14.6,12335.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3478,6,4906,17765.5,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3712,3,2499,20141.900391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3712,18,14.6,26105.599609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3863,26,14.6,34331.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
7231,30,14.6,83889.101563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1275,22,14.6,17895.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2107,8,6395,23533.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
718,18,14.6,60542.800781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
5372,0,306.200012,34411.300781,'INTEREST CREDITED','OTHER','CREDIT'
120,18,30,24444,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3793,0,133.699997,32389.400391,'INTEREST CREDITED','OTHER','CREDIT'
6706,17,178.600006,46144.699219,'INTEREST CREDITED','OTHER','CREDIT'
2075,31,17.1,10748.5,'INTEREST CREDITED','OTHER','CREDIT'
3136,14,2655,39588.5,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3136,0,123.699997,36102,'INTEREST CREDITED','OTHER','CREDIT'
3136,16,14.6,47391.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
3167,0,227.300003,46842.898438,'INTEREST CREDITED','OTHER','CREDIT'
1909,0,94.800003,22556.199219,'INTEREST CREDITED','OTHER','CREDIT'
5387,4,3700,14156.5,'HOUSEHOLD PAYMENT','CASH WITHDRAWAL','WITHDRAWAL'
9153,9,5042,49544,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2865,2,3482,23511,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3469,1,5822,21364.900391,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2591,0,5718,6518,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
475,4,2760,20625.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1470,0,200.600006,48242,'INTEREST CREDITED','OTHER','CREDIT'
1470,13,4060,45778.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1250,18,14.6,12616.099609,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1250,0,83,12630.700195,'INTEREST CREDITED','OTHER','CREDIT'
3092,13,5649,22605.400391,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
3697,9,300,33885.199219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
860,24,14.6,26354.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1944,7,6741,41993.601563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
55,2,4629,18284.900391,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
2923,6,2786,15791.200195,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
441,5,3041,56654.898438,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2549,17,14.6,35537.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
976,0,12.7,22061.699219,'INTEREST CREDITED','OTHER','CREDIT'
976,0,194.5,45381.800781,'INTEREST CREDITED','OTHER','CREDIT'
976,5,5244,41722.398438,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3147,17,14.6,29678.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
255,7,5323,18719.300781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
4293,12,4561,85332.601563,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2544,17,14.6,43968.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1899,0,91.599998,22457.099609,'INTEREST CREDITED','OTHER','CREDIT'
4158,31,14.6,81423.703125,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
960,1,5940,71504.601563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
960,0,247.5,44952.101563,'INTEREST CREDITED','OTHER','CREDIT'
960,18,100,42940.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
551,31,84.400002,24227.800781,'INTEREST CREDITED','OTHER','CREDIT'
2190,6,3649,84313.203125,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3891,0,100,25111.099609,'INTEREST CREDITED','OTHER','CREDIT'
