@relation transactions-weka.filters.unsupervised.attribute.StringToNominal-Rlast-weka.filters.unsupervised.attribute.StringToNominal-R6-weka.filters.unsupervised.attribute.StringToNominal-R5

@attribute account_id numeric
@attribute days numeric
@attribute amount numeric
@attribute balance numeric
@attribute k_symbol {'INTEREST CREDITED','HOUSEHOLD PAYMENT','PAYMENT FOR STATEMENT','LOAN PAYMENT','OLD AGE PENSION',INSURRANCE,'SANCTION INTEREST IF NEG BAL'}
@attribute operation {'OTHER','REMITTED TO ANOTHER BANK','CASH WITHDRAWAL','FROM ANOTHER BANK'}
@attribute type {'CREDIT','WITHDRAWAL'}

@data
4650,7,6700,33717.300781,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
251,11,3059,37954.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3315,0,195.300003,47181.398438,'INTEREST CREDITED','OTHER','CREDIT'
2613,4,941,31950.900391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
998,7,7641,19136.900391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3712,10,6074,18744,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
1902,31,118.900002,31161.699219,'INTEREST CREDITED','OTHER','CREDIT'
3469,0,125.599998,30858.800781,'INTEREST CREDITED','OTHER','CREDIT'
3697,0,103.900002,21076,'INTEREST CREDITED','OTHER','CREDIT'
2821,30,87.099998,23396.199219,'INTEREST CREDITED','OTHER','CREDIT'
2544,0,270.899994,68814.5,'INTEREST CREDITED','OTHER','CREDIT'
4161,31,14.6,30476.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
649,31,30,68917.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1971,24,14.6,37159.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1588,17,14.6,14072.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
7769,0,126.300003,51962.5,'INTEREST CREDITED','OTHER','CREDIT'
3422,0,180.5,38118.800781,'INTEREST CREDITED','OTHER','CREDIT'
