@relation transactions-weka.filters.unsupervised.attribute.StringToNominal-Rlast-weka.filters.unsupervised.attribute.StringToNominal-R6-weka.filters.unsupervised.attribute.StringToNominal-R5

@attribute account_id numeric
@attribute days numeric
@attribute amount numeric
@attribute balance numeric
@attribute k_symbol {'INTEREST CREDITED','HOUSEHOLD PAYMENT','PAYMENT FOR STATEMENT','LOAN PAYMENT','OLD AGE PENSION',INSURRANCE,'SANCTION INTEREST IF NEG BAL'}
@attribute operation {'OTHER','REMITTED TO ANOTHER BANK','CASH WITHDRAWAL','FROM ANOTHER BANK'}
@attribute type {'CREDIT','WITHDRAWAL'}

@data
2713,0,91.5,22595.099609,'INTEREST CREDITED','OTHER','CREDIT'
114,5,4234,23272.599609,'OLD AGE PENSION','FROM ANOTHER BANK','CREDIT'
3246,22,14.6,24470.699219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
53,0,67,16698.300781,'INTEREST CREDITED','OTHER','CREDIT'
2524,0,80,17914.5,'INTEREST CREDITED','OTHER','CREDIT'
2932,7,4920,51121.601563,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3148,31,74.099998,22933.900391,'INTEREST CREDITED','OTHER','CREDIT'
3148,16,14.6,14832.700195,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
718,19,14.6,29945.199219,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
8261,0,66,19182.099609,'INTEREST CREDITED','OTHER','CREDIT'
4052,0,145.399994,30107.099609,'INTEREST CREDITED','OTHER','CREDIT'
3136,14,2655,37009.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2865,2,3482,25680.900391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2673,24,14.6,21474.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1897,11,8458,16264.099609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1470,13,4060,37968,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1470,13,4060,31043.099609,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
1470,0,146.5,34090.800781,'INTEREST CREDITED','OTHER','CREDIT'
2345,12,3328.199951,28561.800781,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3697,0,6.9,17173.900391,'INTEREST CREDITED','OTHER','CREDIT'
1320,22,14.6,29955,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
976,5,5244,47479.699219,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
4293,28,182.699997,44111,'INTEREST CREDITED','OTHER','CREDIT'
530,31,14.6,24570.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1295,0,134.100006,30243.199219,'INTEREST CREDITED','OTHER','CREDIT'
5650,7,4108.299805,48757.199219,'LOAN PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
3017,20,14.6,15517.200195,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1999,0,203.300003,45824.101563,'INTEREST CREDITED','OTHER','CREDIT'
1999,21,14.6,48989.898438,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2960,0,132.100006,30173.400391,'INTEREST CREDITED','OTHER','CREDIT'
5366,0,14.8,-3270,'SANCTION INTEREST IF NEG BAL','CASH WITHDRAWAL','WITHDRAWAL'
2099,0,266,51134.398438,'INTEREST CREDITED','OTHER','CREDIT'
8225,0,210.600006,50870.5,'INTEREST CREDITED','OTHER','CREDIT'
340,7,917,27170.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
913,0,102,21825.599609,'INTEREST CREDITED','OTHER','CREDIT'
2849,0,2704,31246.800781,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2849,20,14.6,19275.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1728,0,72.400002,14464,'INTEREST CREDITED','OTHER','CREDIT'
751,0,75.099998,19034.599609,'INTEREST CREDITED','OTHER','CREDIT'
10656,0,2.7,8152.899902,'SANCTION INTEREST IF NEG BAL','CASH WITHDRAWAL','WITHDRAWAL'
1247,18,14.6,86074,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
9225,0,114.099998,34917.199219,'INTEREST CREDITED','OTHER','CREDIT'
2199,24,14.6,18865.400391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
7033,30,14.6,17232.900391,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
2504,11,5513,31608.400391,'HOUSEHOLD PAYMENT','REMITTED TO ANOTHER BANK','WITHDRAWAL'
2419,0,350.700012,99559.898438,'INTEREST CREDITED','OTHER','CREDIT'
1285,17,14.6,46709,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
1285,20,14.6,38033.101563,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
9897,0,93.099998,22108.699219,'INTEREST CREDITED','OTHER','CREDIT'
2627,0,72.199997,18067.699219,'INTEREST CREDITED','OTHER','CREDIT'
1653,25,14.6,69437.5,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
9242,31,14.6,41128.300781,'PAYMENT FOR STATEMENT','CASH WITHDRAWAL','WITHDRAWAL'
